,Unnamed: 0,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,is_recid,is_violent_recid
6878,6878,0,2,2,5,0,0,3,0,0,0,0,0,0
3152,3152,1,1,1,0,0,0,10,0,0,0,0,0,0
4978,4978,0,1,0,0,0,0,6,0,0,0,0,0,0
5092,5092,0,1,0,0,2,0,10,0,0,0,0,1,0
37,37,0,1,1,0,0,1,2,0,0,0,0,0,0
23,23,0,2,1,2,0,1,1,0,0,0,0,0,0
3737,3737,0,2,1,1,0,1,1,0,0,0,0,0,0
3703,3703,0,1,1,0,0,1,2,0,0,0,0,1,0
1916,1916,0,2,0,0,0,0,1,0,0,0,0,0,0
282,282,0,1,0,0,0,1,4,0,0,0,0,0,0
2120,2120,1,2,0,1,0,0,4,0,0,0,0,0,0
3082,3082,0,2,0,0,2,0,3,0,0,0,0,0,0
6004,6004,0,1,1,0,1,0,4,0,0,0,0,1,1
3181,3181,1,1,0,0,0,1,5,0,0,0,0,0,0
2678,2678,0,1,0,0,0,0,4,0,0,0,0,0,0
5191,5191,0,1,1,0,0,0,6,0,0,0,0,0,0
3238,3238,1,1,0,0,0,0,5,0,0,0,0,0,0
5444,5444,0,2,0,0,0,0,1,0,0,0,0,1,1
1353,1353,0,1,2,2,0,1,3,0,0,0,0,0,0
2106,2106,0,2,1,0,0,0,1,0,0,0,0,0,0
4948,4948,0,2,0,0,1,0,9,0,0,0,0,1,0
3458,3458,1,1,1,0,0,0,6,0,0,0,0,0,0
665,665,0,2,1,0,0,0,5,0,0,0,0,1,0
3998,3998,1,1,2,0,0,1,2,0,0,0,0,0,0
227,227,0,1,1,0,0,0,8,0,0,0,0,1,0
3838,3838,1,1,1,0,0,0,3,0,0,0,0,0,0
992,992,1,1,0,0,0,1,5,0,0,0,0,0,0
3628,3628,1,1,1,0,0,1,3,0,0,0,0,0,0
2376,2376,1,2,1,0,0,1,1,0,0,0,0,0,0
4957,4957,0,1,0,0,0,1,4,0,0,0,0,0,0
4806,4806,0,2,2,1,0,1,1,0,0,0,0,0,0
6846,6846,0,1,0,0,0,0,8,0,0,0,0,1,0
2252,2252,0,1,2,0,0,0,1,0,0,0,0,1,1
6661,6661,0,2,3,0,2,0,3,0,0,0,0,1,0
2638,2638,0,1,0,0,2,0,9,0,0,0,0,1,0
5967,5967,0,1,0,0,0,0,2,0,0,0,0,1,0
1656,1656,0,1,1,0,0,0,6,0,0,0,0,1,1
3084,3084,0,1,3,0,0,0,3,0,0,0,0,0,0
1945,1945,0,2,0,0,0,0,1,0,0,0,0,1,0
5166,5166,0,1,0,0,1,0,3,0,0,0,0,1,0
331,331,0,1,0,0,1,0,9,0,0,0,0,1,1
265,265,0,1,0,0,0,0,10,0,0,0,0,0,0
2692,2692,1,2,2,1,0,1,1,0,0,0,0,0,0
983,983,0,2,0,0,1,1,8,0,0,0,0,1,0
2322,2322,0,1,0,0,0,0,9,0,0,0,0,1,0
2859,2859,0,1,2,1,0,1,1,0,0,0,0,0,0
6404,6404,0,1,0,0,0,0,1,0,0,0,0,1,0
675,675,0,2,1,1,0,0,1,0,0,0,0,0,0
4204,4204,0,1,0,0,0,0,7,0,0,0,0,1,0
4497,4497,0,1,0,0,0,0,6,0,0,0,0,0,0
3720,3720,0,1,0,0,0,0,3,0,0,0,0,1,0
1987,1987,0,0,1,0,0,0,2,0,0,0,0,1,0
2047,2047,0,1,0,0,3,0,10,0,0,0,0,1,0
2851,2851,0,1,0,4,0,0,1,0,0,0,0,1,0
2274,2274,0,1,0,0,0,1,10,0,0,0,0,1,0
2253,2253,1,1,2,2,0,1,3,0,0,0,0,1,0
732,732,1,1,0,0,0,0,7,0,0,0,0,1,0
2865,2865,0,1,1,0,0,1,5,0,0,0,0,0,0
3684,3684,1,1,1,0,0,0,7,0,0,0,0,1,0
2301,2301,0,2,0,0,2,0,6,0,0,0,0,1,0
6611,6611,0,3,1,0,0,1,1,0,0,0,0,0,0
1257,1257,0,1,0,0,0,0,7,0,0,0,0,1,0
911,911,0,1,0,0,0,0,6,0,0,0,0,1,0
3728,3728,0,1,1,0,0,1,1,0,0,0,0,0,0
4743,4743,1,1,0,0,0,1,6,0,0,0,0,0,0
2164,2164,0,1,0,0,1,0,8,0,0,0,0,1,0
6783,6783,0,1,0,0,2,1,9,0,0,0,0,1,1
5813,5813,0,2,0,1,0,0,2,0,0,0,0,0,0
3565,3565,0,1,0,0,1,0,7,0,2,0,0,1,0
4800,4800,0,1,2,1,0,0,2,0,0,0,0,0,0
5486,5486,0,1,0,0,0,0,6,0,0,0,0,0,0
6463,6463,0,1,0,0,0,0,4,0,0,0,0,0,0
4269,4269,0,1,0,0,0,0,4,0,0,0,0,1,0
1387,1387,0,3,0,1,0,1,1,0,0,0,0,0,0
213,213,0,1,0,0,0,1,1,0,0,0,0,1,1
5636,5636,0,2,1,5,0,0,1,0,0,0,0,0,0
4431,4431,0,1,0,0,0,0,2,0,0,0,0,0,0
3863,3863,1,1,1,0,0,0,3,0,0,0,0,0,0
4489,4489,0,1,0,0,0,1,4,0,0,0,0,0,0
6706,6706,0,2,0,0,0,1,6,0,0,0,0,0,0
5670,5670,0,1,0,0,0,1,7,0,0,0,0,1,1
5756,5756,0,2,0,0,0,0,8,0,0,0,0,1,0
3001,3001,0,1,0,0,1,0,8,0,0,0,0,0,0
3861,3861,0,1,0,2,0,0,8,0,0,0,0,1,0
1076,1076,0,1,1,0,1,0,4,0,0,0,0,0,0
4916,4916,0,2,0,2,0,0,1,0,0,0,0,0,0
2546,2546,0,2,1,0,0,1,1,0,0,0,0,0,0
830,830,0,1,0,0,1,0,8,0,0,0,0,1,1
3575,3575,0,1,3,0,0,1,2,0,0,0,0,1,0
1296,1296,0,1,0,1,0,1,2,0,0,0,0,0,0
351,351,1,0,3,0,0,0,4,0,0,0,0,0,0
11,11,0,2,0,0,0,0,4,0,0,0,0,0,0
4863,4863,0,2,0,0,0,1,1,0,0,0,0,0,0
2156,2156,1,2,1,5,0,1,1,0,0,0,0,0,0
2342,2342,0,1,0,0,0,1,7,0,0,0,0,1,0
3939,3939,0,1,0,0,0,0,9,0,0,0,0,1,0
5798,5798,0,2,2,6,0,0,1,0,0,0,0,0,0
1532,1532,0,1,3,0,0,0,1,0,0,0,0,0,0
2856,2856,0,1,1,0,0,0,5,0,0,0,0,0,0
4455,4455,1,1,0,1,0,0,1,0,0,0,0,0,0
2671,2671,0,1,0,0,0,1,7,0,0,0,0,1,1
5145,5145,0,1,1,0,0,0,5,0,0,0,0,1,0
4341,4341,0,1,0,0,0,0,5,0,0,0,0,0,0
5788,5788,0,1,1,0,0,0,7,0,0,0,0,0,0
170,170,0,1,3,1,0,0,2,0,0,0,0,0,0
4103,4103,1,1,0,0,0,0,4,0,0,0,0,0,0
329,329,0,1,3,1,0,0,1,0,0,0,0,0,0
2635,2635,0,2,2,2,0,1,1,0,0,0,0,0,0
502,502,0,1,1,0,0,0,4,0,0,0,0,1,0
5410,5410,0,3,1,0,0,0,6,0,0,0,0,0,0
2535,2535,0,1,0,0,0,0,5,0,0,0,0,0,0
3066,3066,0,1,1,0,1,0,8,0,0,0,0,1,0
5033,5033,0,1,1,0,0,0,9,0,0,0,0,1,1
26,26,1,1,1,0,0,0,3,0,0,0,0,0,0
2489,2489,0,1,0,0,0,0,3,0,0,0,0,0,0
1596,1596,0,1,0,1,3,0,8,0,0,0,0,0,0
4547,4547,1,2,1,0,0,1,1,0,0,0,0,0,0
3344,3344,1,1,0,0,0,1,1,0,0,0,0,1,0
5245,5245,0,2,3,1,0,0,1,0,0,0,0,1,0
5089,5089,1,2,2,0,0,0,2,0,0,0,0,1,0
5333,5333,1,1,0,0,0,0,2,0,0,0,0,0,0
4689,4689,0,2,1,1,0,0,1,0,0,0,0,0,0
4108,4108,0,1,0,0,1,0,9,0,0,0,0,1,0
5206,5206,1,1,1,0,0,0,6,0,0,0,0,0,0
1851,1851,0,0,1,0,0,0,5,0,0,0,0,1,0
2336,2336,0,1,0,0,0,0,6,0,0,0,0,1,0
6705,6705,0,1,0,0,1,1,9,0,0,0,0,1,0
2863,2863,1,2,0,0,0,1,2,0,0,0,0,0,0
6486,6486,0,1,0,0,0,0,9,0,0,0,0,1,0
6205,6205,0,2,0,0,0,0,9,0,0,0,0,1,1
5302,5302,0,1,0,0,0,1,5,0,0,0,0,1,0
592,592,1,1,1,0,0,0,10,0,0,0,0,0,0
3825,3825,0,1,0,0,0,0,2,0,0,0,0,1,0
2291,2291,0,2,0,0,1,0,6,0,0,0,0,1,0
1074,1074,0,1,1,0,0,0,10,0,0,0,0,0,0
1486,1486,0,1,1,0,0,0,8,0,0,0,0,1,1
6577,6577,0,1,3,0,0,0,4,0,0,0,0,1,0
3724,3724,0,2,1,0,0,0,1,0,0,0,0,0,0
5708,5708,1,2,1,0,0,0,5,0,0,0,0,0,0
406,406,0,1,0,0,1,0,10,0,0,0,0,0,0
5024,5024,0,2,0,2,1,1,8,0,0,0,0,1,1
3091,3091,0,1,0,0,0,0,4,0,0,0,0,0,0
3691,3691,1,1,0,0,0,0,5,0,0,0,0,1,0
2127,2127,0,2,1,0,0,1,1,0,0,0,0,0,0
1860,1860,0,1,0,0,0,1,2,0,0,0,0,0,0
450,450,0,2,0,0,1,1,6,0,0,0,0,1,0
4999,4999,1,1,0,4,0,0,4,0,0,0,0,1,0
413,413,0,1,1,0,0,0,8,0,0,0,0,1,0
6440,6440,0,1,1,0,0,0,3,0,0,0,0,0,0
292,292,0,1,0,0,0,1,8,0,0,0,0,1,0
4124,4124,1,2,1,0,0,1,1,0,0,0,0,0,0
6818,6818,0,1,0,0,0,0,2,0,0,0,0,0,0
794,794,0,1,0,0,0,0,8,0,0,0,0,1,1
4253,4253,0,2,0,0,0,0,2,0,0,0,0,1,0
896,896,0,1,0,0,0,1,2,0,0,0,0,1,0
3723,3723,0,1,0,1,0,1,3,0,0,0,0,1,1
1291,1291,0,3,3,1,0,1,1,0,0,0,0,0,0
939,939,1,1,0,0,0,1,3,0,0,0,0,0,0
2883,2883,0,1,0,0,0,0,3,0,0,0,0,1,0
3643,3643,0,1,1,0,0,0,7,0,0,0,0,1,0
403,403,0,2,3,0,0,0,1,0,0,0,0,0,0
4173,4173,0,1,0,0,4,0,10,0,0,0,0,0,0
3411,3411,0,2,0,0,0,0,6,0,0,0,0,0,0
1371,1371,0,2,0,1,0,1,2,0,0,0,0,0,0
1883,1883,0,2,0,0,0,0,3,0,0,0,0,1,0
5066,5066,1,1,0,0,0,1,5,0,0,0,0,0,0
1685,1685,0,1,0,0,0,1,3,0,0,0,0,0,0
79,79,0,1,0,0,0,1,7,0,0,0,0,1,0
4560,4560,0,1,0,0,2,0,10,0,0,0,0,1,0
6576,6576,1,1,0,0,0,1,7,0,0,0,0,1,0
3645,3645,1,1,0,2,0,1,2,0,0,0,0,0,0
4626,4626,0,2,1,0,1,0,6,0,0,0,0,0,0
306,306,1,2,1,1,0,1,1,0,0,0,0,0,0
3013,3013,0,1,0,0,0,0,7,0,0,0,0,1,0
3301,3301,0,1,0,0,0,0,10,0,0,0,0,0,0
414,414,0,1,1,1,0,0,1,0,0,0,0,0,0
1586,1586,0,1,0,0,0,1,7,0,0,0,0,0,0
2742,2742,0,1,0,0,0,0,9,0,0,0,0,1,0
3812,3812,0,1,0,0,0,0,2,0,0,0,0,0,0
740,740,0,1,2,0,0,0,2,0,0,0,0,0,0
632,632,0,3,0,0,0,1,2,0,0,0,0,1,1
2262,2262,1,1,0,4,1,1,7,0,0,0,0,1,0
564,564,0,1,0,0,0,1,3,0,0,0,0,1,1
244,244,0,1,2,0,0,0,6,0,0,0,0,1,0
5556,5556,0,1,0,0,2,0,10,0,0,0,0,1,0
107,107,0,1,0,0,0,0,4,0,0,0,0,1,0
4750,4750,1,1,2,0,0,1,3,0,0,0,0,0,0
6236,6236,0,1,0,0,0,0,1,0,0,0,0,0,0
5100,5100,0,1,1,1,0,1,3,0,0,0,0,0,0
1797,1797,0,1,1,0,1,0,8,0,0,0,0,1,0
4277,4277,0,2,0,0,1,0,3,0,0,0,0,1,0
752,752,1,1,0,0,0,0,7,0,0,0,0,0,0
1542,1542,0,2,2,0,0,0,6,0,0,0,0,0,0
1915,1915,0,1,1,0,0,0,1,0,0,0,0,1,0
1461,1461,1,1,0,0,1,0,8,0,0,0,0,0,0
269,269,0,2,0,0,3,1,7,0,0,0,0,0,0
5915,5915,0,1,0,0,1,1,7,0,0,0,0,1,0
6809,6809,1,2,2,2,0,0,3,0,0,0,0,1,0
3144,3144,0,2,0,5,1,0,4,0,0,0,0,1,0
5562,5562,1,1,3,0,0,0,6,0,0,0,0,1,0
817,817,0,1,1,0,0,0,4,0,0,0,0,0,0
1281,1281,0,1,0,0,0,0,2,0,0,0,0,1,0
6128,6128,0,2,1,5,2,1,1,0,0,0,0,1,0
478,478,0,2,2,0,2,0,3,0,0,0,0,0,0
2732,2732,0,1,2,0,0,0,4,0,0,0,0,1,0
5975,5975,0,1,2,0,0,0,7,0,0,0,0,1,0
5022,5022,1,0,1,0,0,0,10,0,0,0,0,1,1
517,517,0,1,0,0,0,0,9,0,0,0,0,1,0
1238,1238,0,1,0,1,0,0,4,0,0,0,0,0,0
532,532,0,2,0,2,0,1,3,0,0,0,0,0,0
2395,2395,0,1,1,0,0,0,2,0,0,0,0,1,0
3585,3585,1,1,0,0,0,0,2,0,0,0,0,0,0
3904,3904,0,2,3,1,0,1,1,0,0,0,0,0,0
2784,2784,1,1,1,0,0,0,5,0,0,0,0,0,0
6472,6472,1,1,1,0,0,0,2,0,0,0,0,1,0
6455,6455,1,1,1,0,0,0,6,0,0,0,0,1,0
3658,3658,0,1,0,0,2,0,10,0,0,0,0,1,0
6623,6623,0,1,0,0,0,1,4,0,0,0,0,0,0
2326,2326,0,1,0,0,0,0,4,0,0,0,0,1,0
6667,6667,1,1,1,5,0,0,1,0,0,0,0,1,1
2227,2227,0,1,1,0,0,0,2,0,0,0,0,1,0
3986,3986,0,1,0,0,0,0,6,0,0,0,0,1,1
4924,4924,0,2,0,5,0,1,2,0,0,0,0,1,0
6731,6731,0,2,0,0,2,0,6,0,0,0,0,1,0
4502,4502,0,1,2,2,0,0,2,0,0,0,0,1,0
5536,5536,0,1,2,0,2,0,7,0,0,0,0,1,1
2557,2557,0,1,0,1,0,1,1,0,0,0,0,0,0
5224,5224,0,2,1,0,0,1,1,0,0,0,0,0,0
6434,6434,1,3,1,1,0,1,1,0,0,0,0,0,0
4055,4055,0,2,0,0,0,0,2,0,0,0,0,0,0
1573,1573,0,1,0,0,1,0,10,0,0,0,0,0,0
2981,2981,0,1,2,1,0,1,1,0,0,0,0,0,0
3947,3947,0,1,0,0,0,1,5,4,0,0,0,0,0
6848,6848,0,3,0,5,0,1,9,1,0,0,0,1,0
1360,1360,0,1,3,0,0,0,2,0,0,0,0,1,1
5513,5513,1,2,0,0,0,0,1,0,0,0,0,0,0
1722,1722,0,2,3,1,0,0,1,0,0,0,0,0,0
3448,3448,1,2,1,4,0,1,6,0,0,0,0,0,0
3194,3194,0,0,0,0,0,0,9,0,0,0,0,1,0
6115,6115,0,1,0,0,0,0,6,0,0,0,0,0,0
2938,2938,0,1,1,0,0,1,2,0,0,0,0,0,0
1174,1174,0,1,1,0,0,1,8,0,0,0,0,1,0
2616,2616,0,2,1,2,1,0,4,0,0,0,0,0,0
1962,1962,0,1,2,0,0,0,3,0,0,0,0,1,0
5263,5263,0,1,2,0,0,0,7,0,0,0,0,1,0
4945,4945,0,1,0,0,0,0,7,0,0,0,0,1,0
394,394,1,1,0,0,0,0,7,0,0,0,0,0,0
4313,4313,1,1,2,0,0,1,3,0,0,0,0,0,0
2534,2534,0,1,0,1,0,0,3,1,0,0,0,1,0
831,831,0,2,0,0,0,1,1,0,0,0,0,1,0
240,240,0,1,0,0,0,1,9,0,0,0,0,1,1
6799,6799,1,2,1,1,0,1,1,0,0,0,0,0,0
2207,2207,0,2,2,1,0,0,1,0,0,0,0,0,0
4152,4152,0,1,0,0,0,0,4,0,0,0,0,1,0
1310,1310,0,2,3,0,1,0,1,0,0,0,0,0,0
758,758,1,1,3,4,0,1,4,0,0,0,0,0,0
1373,1373,1,2,1,5,0,0,1,0,0,0,0,0,0
3297,3297,0,1,0,0,0,1,4,0,0,0,0,0,0
4770,4770,0,2,1,0,3,0,7,0,0,0,0,1,0
427,427,0,1,0,0,0,1,1,0,0,0,0,0,0
4471,4471,0,1,2,4,0,0,2,0,0,0,0,0,0
5909,5909,0,1,0,0,0,0,8,0,0,0,0,1,0
5372,5372,0,1,0,0,0,1,9,0,0,0,0,0,0
3618,3618,1,1,2,0,0,1,8,0,0,0,0,1,1
5023,5023,0,1,0,0,0,1,8,0,0,0,0,1,0
6171,6171,0,1,0,0,1,0,9,0,0,0,0,0,0
5420,5420,0,2,0,0,0,1,2,0,0,0,0,0,0
6436,6436,0,1,3,0,0,1,2,0,0,0,0,0,0
3761,3761,1,1,0,0,0,0,8,0,0,0,0,1,0
4314,4314,0,1,0,0,2,0,7,0,0,0,0,1,0
539,539,0,1,1,0,0,0,4,0,0,0,0,0,0
671,671,0,1,0,0,0,0,3,0,0,0,0,0,0
6560,6560,0,1,0,0,0,1,1,0,0,0,0,0,0
4995,4995,0,2,1,0,2,0,6,0,0,0,0,1,0
3827,3827,0,1,0,0,0,0,5,0,0,0,0,1,0
5678,5678,0,2,0,0,2,0,7,0,0,0,0,1,0
765,765,0,3,2,1,0,1,1,0,0,0,0,0,0
1166,1166,0,1,2,0,0,1,2,0,0,0,0,0,0
3850,3850,0,1,0,0,0,1,6,0,0,0,0,0,0
6021,6021,0,1,0,0,0,0,8,0,0,0,0,1,0
5102,5102,0,2,2,1,0,1,2,0,0,0,0,0,0
4512,4512,0,1,0,0,0,0,6,0,0,0,0,1,0
1840,1840,0,3,2,0,0,1,1,0,0,0,0,0,0
2217,2217,0,2,1,0,0,0,2,0,0,0,0,0,0
2077,2077,0,3,1,1,0,1,1,0,0,0,0,0,0
3074,3074,0,1,0,0,0,0,9,0,0,0,0,0,0
4841,4841,1,1,0,0,0,0,6,0,0,0,0,1,0
838,838,0,2,1,0,0,0,4,0,0,0,0,0,0
4646,4646,1,2,1,0,0,0,5,0,0,0,0,0,0
1624,1624,0,1,1,0,0,0,1,0,0,0,0,0,0
5287,5287,0,1,1,1,0,0,4,0,0,0,0,0,0
3809,3809,1,1,1,0,0,1,5,0,0,0,0,0,0
5108,5108,1,0,0,0,0,0,5,0,0,0,0,0,0
839,839,0,1,0,0,0,0,10,0,0,0,0,1,0
1346,1346,1,1,0,0,0,1,3,0,0,0,0,1,0
5545,5545,0,1,0,0,0,0,6,0,0,0,0,0,0
348,348,1,1,0,0,0,1,10,9,0,0,0,0,0
2629,2629,0,2,1,0,0,0,1,0,0,0,0,0,0
639,639,0,1,3,0,0,1,9,0,0,0,0,1,1
5957,5957,0,1,0,0,0,0,8,0,0,0,0,1,1
897,897,0,1,0,0,0,0,7,0,0,0,0,1,1
206,206,0,3,1,1,0,0,1,0,0,0,0,0,0
3312,3312,0,2,0,0,0,0,4,0,0,0,0,0,0
6464,6464,0,2,3,0,0,1,1,0,0,0,0,0,0
6301,6301,1,1,1,2,0,0,5,0,0,0,0,1,0
2633,2633,1,1,1,0,0,0,4,0,0,0,0,0,0
4254,4254,0,2,1,2,0,0,2,0,0,0,0,1,0
88,88,1,2,1,0,0,1,1,0,0,0,0,0,0
3442,3442,0,1,0,0,0,0,5,0,0,0,0,1,0
5361,5361,0,1,0,0,1,0,10,0,0,0,0,1,1
3223,3223,0,1,0,0,2,0,10,0,0,0,0,1,1
232,232,0,1,0,0,3,0,8,0,0,0,0,1,0
3915,3915,0,2,0,1,0,0,1,0,0,0,0,0,0
6476,6476,0,1,0,0,1,1,8,0,0,0,0,1,1
154,154,0,1,0,0,0,0,2,0,0,0,0,0,0
4530,4530,1,1,0,0,0,0,5,0,0,0,0,1,0
472,472,0,2,0,1,0,1,1,0,0,0,0,0,0
4410,4410,1,1,0,0,1,0,8,0,0,0,0,0,0
54,54,0,2,1,0,1,0,5,0,0,0,0,0,0
1154,1154,0,1,0,0,0,0,6,0,0,0,0,1,1
3926,3926,0,2,1,5,0,1,1,0,0,0,0,0,0
567,567,0,0,2,0,0,1,2,0,0,0,0,1,0
1536,1536,0,2,1,0,0,0,4,0,0,0,0,1,0
1214,1214,0,1,1,0,0,0,2,0,0,0,0,1,0
2791,2791,0,1,0,0,0,0,9,0,0,0,0,1,0
473,473,0,1,0,0,0,0,4,0,0,0,0,1,1
3053,3053,0,2,3,0,0,0,1,0,0,0,0,0,0
5235,5235,0,1,1,0,0,0,6,0,0,0,0,1,0
1232,1232,0,1,3,4,0,0,2,0,0,0,0,0,0
2857,2857,0,1,1,0,0,0,1,0,0,0,0,0,0
2078,2078,1,1,1,0,0,1,8,0,0,0,0,1,0
4005,4005,0,2,1,0,0,0,1,0,0,0,0,0,0
1418,1418,0,1,1,2,0,1,9,0,0,0,0,1,1
1229,1229,1,1,0,0,0,0,9,0,0,0,0,1,1
1186,1186,0,1,0,0,0,1,2,0,0,0,0,1,0
904,904,0,2,1,0,0,0,1,0,0,0,0,0,0
5058,5058,0,0,0,0,0,0,7,0,0,0,0,1,1
2673,2673,0,1,0,0,0,1,5,0,0,0,0,0,0
2463,2463,0,0,0,0,0,0,4,0,0,0,0,1,0
5964,5964,0,1,2,0,0,1,2,0,0,0,0,0,0
5933,5933,0,1,0,0,0,1,6,0,0,0,0,0,0
2471,2471,0,1,1,0,0,1,3,0,0,0,0,0,0
1063,1063,1,1,1,0,0,0,2,0,0,0,0,0,0
4730,4730,1,2,1,0,0,0,2,0,0,0,0,0,0
6003,6003,0,1,1,0,0,1,4,0,0,0,0,0,0
3509,3509,0,1,0,0,0,0,1,0,0,0,0,0,0
4538,4538,0,1,0,0,1,0,7,0,0,0,0,1,0
4861,4861,0,1,2,0,0,1,7,0,0,0,0,0,0
52,52,0,1,2,0,0,1,7,0,0,0,0,0,0
1333,1333,0,1,1,0,0,0,2,0,0,0,0,1,1
3586,3586,0,1,1,0,0,1,7,0,0,0,0,1,1
913,913,0,1,0,0,0,1,8,0,0,0,0,1,0
3582,3582,0,1,0,0,0,0,3,0,0,0,0,1,0
1691,1691,1,1,0,0,0,0,5,0,0,0,0,0,0
4381,4381,0,1,1,0,0,0,5,0,0,0,0,0,0
2935,2935,0,1,1,0,0,1,2,0,0,0,0,0,0
2203,2203,0,1,0,0,0,0,10,0,0,0,0,1,0
4148,4148,0,1,1,0,0,0,4,0,0,0,0,0,0
4982,4982,1,2,0,1,0,0,1,0,0,0,0,0,0
5488,5488,0,1,0,0,0,0,3,0,0,0,0,0,0
2508,2508,0,2,0,0,0,0,1,0,0,0,0,0,0
2578,2578,0,2,0,0,3,0,9,0,0,0,0,1,1
3205,3205,0,1,0,1,0,1,1,0,0,0,0,1,0
5107,5107,1,0,1,0,0,0,5,0,0,0,0,0,0
2434,2434,0,1,0,0,1,0,10,0,0,0,0,1,1
2255,2255,0,2,1,1,0,1,1,0,0,0,0,1,0
2577,2577,0,2,1,0,0,0,6,0,0,0,0,1,1
4096,4096,0,1,2,0,0,0,5,0,0,0,0,1,0
2417,2417,0,2,1,0,0,0,2,0,0,0,0,0,0
641,641,0,1,0,0,0,1,7,0,0,0,0,0,0
2333,2333,1,1,0,0,0,0,1,0,0,0,0,0,0
2218,2218,1,1,0,0,0,0,3,0,0,0,0,0,0
3193,3193,0,1,0,0,1,0,7,0,0,0,0,1,0
1777,1777,1,1,1,0,0,0,4,0,0,0,0,0,0
652,652,0,1,0,0,0,1,10,0,0,0,0,1,1
4347,4347,1,2,1,5,0,0,2,0,0,0,0,0,0
1231,1231,1,1,0,0,0,0,2,0,0,0,0,0,0
1592,1592,1,1,0,0,0,1,7,0,0,0,0,1,1
2136,2136,0,1,0,0,1,0,10,0,0,0,0,0,0
6663,6663,0,1,0,0,0,0,4,0,0,0,0,0,0
5576,5576,0,0,0,0,0,0,3,0,0,0,0,1,1
4575,4575,0,1,0,0,0,1,5,0,0,0,0,1,0
874,874,0,1,0,0,0,1,2,0,0,0,0,1,1
5387,5387,0,1,0,1,0,1,6,0,0,0,0,1,1
3785,3785,0,1,0,0,0,1,9,0,0,0,0,1,0
449,449,0,2,0,1,0,1,1,0,0,0,0,0,0
2270,2270,0,2,0,1,1,0,7,0,0,0,0,1,0
3839,3839,0,1,0,0,0,0,1,0,0,0,0,0,0
4629,4629,0,2,0,0,0,0,3,0,0,0,0,0,0
6574,6574,1,1,2,0,1,0,6,0,0,0,0,0,0
1545,1545,0,1,0,0,1,0,8,0,0,0,0,1,0
2809,2809,0,2,0,0,1,0,7,0,0,0,0,0,0
5481,5481,0,1,1,0,0,0,3,0,0,0,0,0,0
2647,2647,0,1,1,1,0,0,5,0,0,0,0,1,1
6454,6454,0,1,0,0,0,0,10,0,0,0,0,0,0
5879,5879,0,2,1,1,0,1,5,0,0,0,0,1,1
3007,3007,0,1,3,0,0,1,6,0,0,0,0,0,0
4675,4675,0,1,0,0,0,0,7,0,0,0,0,1,0
4742,4742,0,1,1,0,0,0,3,0,0,0,0,0,0
2403,2403,0,1,0,0,0,1,4,0,0,0,0,0,0
1995,1995,0,1,1,0,0,0,8,0,0,0,0,1,1
2081,2081,0,1,1,0,0,0,4,0,0,0,0,0,0
1012,1012,0,1,0,0,0,0,10,0,0,0,0,1,1
1327,1327,0,1,0,0,0,0,8,0,0,0,0,0,0
1662,1662,0,1,1,1,0,0,1,0,0,0,0,0,0
2450,2450,1,2,0,0,0,1,2,0,0,0,0,0,0
5861,5861,0,2,0,0,1,1,8,0,0,0,0,0,0
1391,1391,0,0,0,0,0,0,4,0,0,0,0,1,0
2990,2990,0,1,1,0,0,0,9,0,0,0,0,1,0
1245,1245,0,2,1,0,0,0,1,0,0,0,0,1,1
1119,1119,1,1,2,0,0,0,6,0,0,0,0,0,0
1659,1659,0,1,0,0,0,1,2,0,0,0,0,0,0
3704,3704,0,2,2,5,0,0,1,0,0,0,0,0,0
2319,2319,0,0,3,0,0,1,9,0,0,0,0,1,1
625,625,0,1,0,0,1,0,7,0,0,0,0,1,1
1506,1506,0,1,1,0,0,0,4,0,0,0,0,0,0
2012,2012,1,1,0,0,0,1,2,0,0,0,0,0,0
248,248,0,0,0,0,0,0,8,0,0,0,0,1,1
6526,6526,0,2,0,0,0,0,1,0,0,0,0,0,0
1060,1060,0,2,1,0,0,1,1,0,0,0,0,0,0
1123,1123,0,2,0,1,0,1,5,0,0,0,0,0,0
6548,6548,1,1,0,5,0,0,4,0,0,0,0,1,0
3040,3040,0,1,0,0,0,0,6,0,0,0,0,1,0
2216,2216,0,2,1,0,0,0,1,0,0,0,0,0,0
5347,5347,0,2,0,0,0,0,4,0,0,0,0,1,0
1413,1413,1,2,0,0,0,0,6,0,0,0,0,0,0
310,310,0,2,1,0,0,0,1,0,0,0,0,0,0
5136,5136,1,1,0,0,0,0,3,0,0,0,0,0,0
3172,3172,0,1,0,0,0,0,2,0,0,0,0,0,0
2755,2755,0,1,0,0,0,0,7,0,0,0,0,0,0
6246,6246,0,1,0,0,0,1,2,0,0,0,0,0,0
608,608,0,1,3,0,0,0,9,0,0,0,0,0,0
2460,2460,0,1,3,4,0,1,5,0,0,0,0,0,0
1946,1946,0,1,0,0,0,0,2,0,0,0,0,0,0
3504,3504,0,1,2,0,0,0,5,0,0,0,0,0,0
4104,4104,0,2,0,5,0,1,6,1,0,0,0,0,0
6761,6761,1,1,0,0,0,0,4,0,0,0,0,1,0
5851,5851,0,1,1,0,0,0,6,0,0,0,0,0,0
3674,3674,0,1,3,1,0,1,2,0,0,0,0,0,0
