,sexC,ageC,raceC,MC,priors_count_C
5450,0,1,3,0,0
5451,1,1,1,0,1
5452,1,0,0,0,0
5453,0,1,0,1,0
5454,1,2,0,1,0
5455,0,2,1,0,4
5456,0,1,2,0,9
5457,0,2,0,0,7
5458,1,1,2,0,1
5459,0,2,1,0,4
5460,1,1,1,0,0
5461,0,1,1,0,12
5462,0,1,1,5,0
5463,0,1,0,0,1
5464,0,1,0,0,0
5465,1,1,0,0,8
5466,0,1,1,0,2
5467,1,1,1,0,0
5468,1,2,1,0,0
5469,0,1,0,0,8
5470,0,1,0,0,2
5471,1,1,1,1,1
5472,0,1,1,0,3
5473,0,1,1,0,5
5474,0,3,1,0,1
5475,0,2,3,0,0
5476,0,1,2,1,9
5477,0,1,1,0,1
5478,0,1,1,0,3
5479,0,1,2,1,0
5480,0,1,0,0,8
5481,0,1,1,0,1
5482,0,2,1,5,13
5483,1,1,0,0,4
5484,0,1,1,5,4
5485,0,2,1,0,1
5486,0,1,0,0,2
5487,0,1,0,4,8
5488,0,1,0,0,1
5489,0,1,3,1,0
5490,0,2,2,1,1
5491,0,1,0,0,23
5492,0,1,1,6,3
5493,0,2,0,0,7
5494,0,1,1,0,7
5495,0,1,1,0,1
5496,1,3,1,3,0
5497,0,2,1,1,5
5498,0,2,0,5,11
5499,1,1,2,0,0
5500,0,1,0,6,1
5501,1,1,1,0,3
5502,0,1,1,0,2
5503,0,2,3,1,0
5504,1,1,1,0,0
5505,1,2,1,0,0
5506,1,1,1,0,1
5507,0,1,0,0,0
5508,0,1,2,1,1
5509,0,1,0,0,2
5510,1,2,1,1,9
5511,1,1,0,0,5
5512,0,1,2,0,3
5513,1,2,0,0,3
5514,0,1,2,0,1
5515,1,1,2,0,1
5516,0,1,2,0,3
5517,0,1,0,0,0
5518,1,1,0,0,0
5519,0,1,1,1,0
5520,0,1,0,0,2
5521,1,1,3,0,0
5522,0,1,0,0,2
5523,0,1,0,0,10
5524,0,1,2,0,26
5525,0,2,0,0,13
5526,0,1,2,0,5
5527,0,1,0,0,1
5528,0,2,2,1,0
5529,0,1,0,4,2
5530,0,1,0,0,11
5531,0,1,0,0,3
5532,1,1,1,1,0
5533,0,1,0,0,0
5534,0,2,1,0,1
5535,0,1,0,0,9
5536,0,1,2,0,19
5537,0,1,3,0,0
5538,0,2,3,0,1
5539,1,1,0,0,3
5540,0,1,0,0,1
5541,0,1,0,0,4
5542,0,2,1,0,12
5543,0,1,3,0,1
5544,0,1,1,0,0
5545,0,1,0,0,2
5546,1,1,0,1,0
5547,0,1,0,0,0
5548,0,1,2,0,5
5549,1,1,2,4,0
5550,1,3,1,3,0
5551,1,1,2,1,1
5552,0,1,1,0,6
5553,0,2,0,0,0
5554,0,1,3,1,3
5555,0,0,0,0,0
5556,0,1,0,0,16
5557,0,1,0,0,7
5558,1,2,1,0,3
5559,0,1,0,4,0
5560,0,1,0,0,2
5561,0,1,0,0,1
5562,1,1,3,0,5
5563,0,1,1,0,1
5564,0,1,0,0,0
5565,0,2,1,0,17
5566,0,1,0,0,0
5567,0,1,0,0,5
5568,0,1,0,0,0
5569,1,1,0,4,5
5570,0,1,3,0,0
5571,0,2,1,1,0
5572,0,0,1,0,1
5573,0,1,0,4,5
5574,0,2,1,0,0
5575,0,1,0,0,0
5576,0,0,0,0,2
5577,1,1,1,0,1
5578,1,1,0,0,7
5579,0,1,1,0,1
5580,0,3,1,0,0
5581,0,1,0,0,2
5582,0,1,0,0,1
5583,0,1,0,0,0
5584,0,1,0,0,2
5585,0,1,2,0,1
5586,0,1,0,0,13
5587,0,1,1,0,4
5588,0,1,0,0,10
5589,0,1,0,0,0
5590,1,2,0,0,0
5591,1,1,0,0,1
5592,0,2,3,5,0
5593,0,1,1,0,1
5594,0,1,1,0,3
5595,1,2,0,0,4
5596,0,2,0,0,0
5597,0,1,0,0,0
5598,0,1,0,0,1
5599,0,1,3,0,0
5600,1,1,0,1,3
5601,1,2,3,2,0
5602,0,2,1,4,0
5603,0,2,2,2,2
5604,0,1,0,0,1
5605,0,1,3,0,7
5606,0,1,0,0,2
5607,0,0,3,0,1
5608,0,1,1,0,0
5609,0,1,0,0,17
5610,0,3,2,0,1
5611,0,1,0,0,1
5612,0,3,1,3,0
5613,0,1,0,0,2
5614,1,1,0,0,1
5615,1,1,1,0,1
5616,0,1,0,0,2
5617,1,2,1,0,0
5618,0,1,1,0,2
5619,1,2,1,0,0
5620,0,1,2,5,0
5621,0,0,0,0,1
5622,0,1,0,0,1
5623,0,1,0,0,15
5624,0,1,1,0,9
5625,0,2,1,0,7
5626,0,1,0,0,1
5627,0,2,0,1,1
5628,1,2,1,0,0
5629,0,1,0,0,0
5630,0,1,0,0,6
5631,0,1,0,0,0
5632,1,1,1,0,1
5633,0,2,3,1,0
5634,0,1,0,1,1
5635,0,3,1,5,1
5636,0,2,1,5,1
5637,0,0,2,0,2
5638,0,1,0,0,5
5639,0,1,1,4,4
5640,0,1,0,0,5
5641,0,2,1,0,1
5642,1,1,0,0,0
5643,0,2,0,0,2
5644,0,0,2,0,0
5645,0,1,0,0,21
5646,0,2,0,1,0
5647,0,1,3,0,1
5648,0,2,0,0,3
5649,1,1,0,1,1
5650,0,1,0,0,0
5651,0,1,0,1,3
5652,0,1,1,0,0
5653,0,3,1,5,0
5654,0,1,1,0,5
5655,0,1,0,0,1
5656,0,2,1,0,0
5657,0,1,1,4,1
5658,1,1,2,1,0
5659,0,1,0,0,0
5660,0,1,0,0,6
5661,1,1,2,0,0
5662,0,3,0,0,9
5663,0,1,1,0,8
5664,0,1,1,4,2
5665,0,0,0,0,3
5666,1,1,1,0,0
5667,0,1,0,0,7
5668,0,1,1,0,10
5669,0,2,1,0,5
5670,0,1,0,0,4
5671,0,1,0,1,1
5672,1,1,2,0,0
5673,1,1,0,0,1
5674,0,1,1,0,10
5675,0,1,2,0,0
5676,0,1,1,1,2
5677,0,0,3,0,0
5678,0,2,0,0,22
5679,0,1,1,0,2
5680,0,1,0,4,12
5681,0,2,1,5,2
5682,0,2,1,0,2
5683,0,1,1,0,2
5684,0,1,3,0,0
5685,0,2,1,0,1
5686,0,1,0,0,1
5687,0,1,0,0,3
5688,0,1,0,0,5
5689,1,2,0,2,3
5690,0,0,0,0,1
5691,0,1,0,0,6
5692,1,1,1,0,2
5693,0,1,1,0,8
5694,0,2,0,0,3
5695,0,0,0,0,1
5696,0,1,1,0,11
5697,0,2,1,0,7
5698,0,2,2,0,2
5699,0,0,0,0,1
5700,0,1,1,0,1
5701,0,2,1,0,1
5702,0,1,0,0,2
5703,0,1,3,1,0
5704,0,1,1,0,9
5705,0,1,0,0,2
5706,0,1,0,0,13
5707,0,0,3,1,0
5708,1,2,1,0,7
5709,1,1,1,0,0
5710,0,1,0,0,5
5711,0,0,1,0,0
5712,0,1,0,0,0
5713,0,1,0,0,1
5714,1,1,0,0,0
5715,0,1,3,0,0
5716,0,1,1,0,0
5717,0,1,1,0,2
5718,0,0,1,0,1
5719,0,1,1,0,5
5720,0,1,0,0,22
5721,1,1,3,0,0
5722,0,2,1,0,2
5723,0,1,0,0,5
5724,1,2,1,0,1
5725,0,1,0,1,12
5726,0,1,0,0,0
5727,0,1,0,0,0
5728,0,1,0,2,0
5729,0,1,3,1,2
5730,0,2,1,0,1
5731,0,1,2,0,0
5732,0,1,0,0,0
5733,0,1,1,0,1
5734,1,0,1,0,0
5735,0,2,2,1,1
5736,0,1,1,0,1
5737,1,1,0,0,3
5738,0,1,0,4,3
5739,1,2,2,5,0
5740,1,1,0,0,11
5741,1,1,1,5,0
5742,0,2,0,1,13
5743,0,2,0,0,9
5744,0,1,2,0,4
5745,0,2,2,0,1
5746,0,2,1,0,6
5747,0,2,0,2,2
5748,1,1,0,1,1
5749,0,1,1,0,0
5750,0,1,3,0,1
5751,0,1,3,0,1
5752,0,1,0,0,1
5753,1,2,1,2,17
5754,0,1,2,0,1
5755,0,1,2,0,0
5756,0,2,0,0,3
5757,0,1,0,0,1
5758,0,1,0,0,20
5759,0,1,0,1,2
5760,0,1,2,0,4
5761,0,2,1,0,6
5762,0,1,0,6,0
5763,0,1,1,0,0
5764,0,3,1,1,0
5765,0,1,0,0,7
5766,0,1,1,0,0
5767,0,1,1,4,3
5768,0,1,1,0,0
5769,0,1,1,1,2
5770,0,1,1,0,1
5771,0,1,0,0,0
5772,1,1,1,0,0
5773,0,1,1,0,3
5774,0,1,1,0,3
5775,1,1,0,0,0
5776,1,1,0,0,0
5777,0,2,1,1,1
5778,1,1,0,0,0
5779,0,1,0,0,1
5780,0,1,1,0,0
5781,0,1,1,0,3
5782,0,1,0,0,1
5783,0,1,0,0,2
5784,1,2,1,0,0
5785,0,1,0,0,1
5786,0,3,0,5,25
5787,0,1,3,0,0
5788,0,1,1,0,4
5789,0,1,0,1,3
5790,0,1,1,2,0
5791,0,1,1,5,15
5792,0,1,0,0,0
5793,0,2,1,1,0
5794,0,1,1,0,0
5795,1,2,1,2,4
5796,0,1,0,0,3
5797,0,1,0,0,1
5798,0,2,2,6,0
5799,1,1,0,0,0
5800,1,1,1,0,0
5801,0,1,1,0,1
5802,1,1,0,1,0
5803,0,2,0,0,3
5804,0,2,1,0,1
5805,1,2,1,0,1
5806,0,1,1,0,4
5807,0,1,0,0,0
5808,0,2,1,2,0
5809,1,1,1,4,0
5810,1,1,1,4,4
5811,1,1,0,0,0
5812,0,1,1,1,5
5813,0,2,0,1,3
5814,0,1,0,0,8
5815,1,0,1,0,1
5816,0,1,0,0,4
5817,0,1,0,0,10
5818,0,1,2,0,2
5819,1,1,0,0,4
5820,0,3,0,0,2
5821,0,1,2,1,3
5822,0,1,3,1,1
5823,0,1,1,0,2
5824,0,1,0,0,0
5825,0,0,0,0,0
5826,0,2,0,1,22
5827,1,2,1,0,3
5828,0,2,3,1,0
5829,0,2,1,0,5
5830,1,2,2,0,1
5831,0,1,0,0,10
5832,0,1,0,0,12
5833,0,2,0,5,1
5834,0,0,0,0,1
5835,1,1,1,0,2
5836,0,2,2,0,3
5837,0,1,1,0,3
5838,0,1,0,0,1
5839,1,2,2,2,0
5840,0,1,0,0,0
5841,0,2,0,0,3
5842,0,3,0,5,8
5843,0,1,0,0,5
5844,0,2,1,0,1
5845,1,1,0,2,0
5846,0,1,1,0,1
5847,0,0,2,0,1
5848,0,1,0,1,8
5849,0,2,0,0,5
5850,1,1,0,0,0
5851,0,1,1,0,2
5852,0,1,1,0,4
5853,0,2,0,0,21
5854,0,0,1,0,4
5855,0,1,1,0,1
5856,0,1,1,0,0
5857,0,1,0,0,6
5858,0,1,0,2,9
5859,0,1,1,0,3
5860,0,1,0,4,3
5861,0,2,0,0,15
5862,0,2,3,0,22
5863,1,2,3,5,0
5864,1,1,0,0,7
5865,0,1,0,0,1
5866,0,2,0,0,10
5867,0,1,0,0,2
5868,1,1,0,0,5
5869,0,1,3,0,0
5870,0,3,2,1,0
5871,1,1,1,0,2
5872,0,1,1,0,5
5873,0,1,1,0,2
5874,0,2,0,0,10
5875,0,2,3,0,8
5876,0,1,0,1,4
5877,0,1,1,0,1
5878,0,2,1,0,0
5879,0,2,1,1,1
5880,1,1,1,0,1
5881,0,1,1,0,4
5882,0,1,3,0,0
5883,0,1,0,0,3
5884,0,2,2,0,3
5885,0,1,1,0,1
5886,0,1,0,0,18
5887,0,1,0,0,1
5888,1,1,0,0,7
5889,0,1,0,0,20
5890,1,2,3,4,5
5891,1,1,0,1,1
5892,0,1,0,0,16
5893,0,2,1,0,1
5894,0,2,1,0,7
5895,0,1,0,0,1
5896,0,1,1,5,2
5897,0,2,0,0,0
5898,0,1,0,0,2
5899,1,2,1,1,0
5900,0,2,1,0,7
5901,0,1,2,0,2
5902,1,2,0,0,0
5903,0,1,1,0,3
5904,0,1,0,0,11
5905,0,1,2,0,2
5906,0,2,0,0,28
5907,0,1,0,0,0
5908,0,1,0,0,5
5909,0,1,0,0,1
5910,0,1,0,0,17
5911,1,1,1,0,0
5912,0,1,3,0,3
5913,1,1,0,0,0
5914,0,1,0,0,4
5915,0,1,0,0,12
5916,0,1,0,0,0
5917,0,1,3,0,0
5918,0,1,2,0,0
5919,0,1,2,1,1
5920,0,2,1,4,1
5921,0,1,2,4,1
5922,0,1,1,0,0
5923,1,2,0,0,2
5924,0,1,0,0,0
5925,0,1,0,0,1
5926,1,1,0,0,3
5927,0,2,1,5,1
5928,0,1,0,0,16
5929,1,2,1,1,1
5930,0,0,0,0,0
5931,0,1,1,0,0
5932,0,1,1,0,1
5933,0,1,0,0,7
5934,0,1,0,0,0
5935,0,1,1,0,0
5936,0,1,2,0,2
5937,0,1,0,0,1
5938,0,1,0,0,22
5939,0,1,1,1,2
5940,0,2,2,5,0
5941,0,1,0,0,7
5942,0,1,0,0,0
5943,0,1,0,0,9
5944,0,1,2,1,0
5945,0,3,0,0,8
5946,0,2,0,0,2
5947,0,1,0,0,1
5948,0,1,0,1,7
5949,1,2,1,1,2
5950,1,1,1,1,0
5951,0,1,1,0,6
5952,0,1,0,0,2
5953,0,1,1,0,1
5954,1,1,1,0,1
5955,0,1,0,0,2
5956,0,2,0,3,17
5957,0,1,0,0,6
5958,0,2,2,0,0
5959,0,1,2,0,5
5960,0,1,0,0,2
5961,0,2,0,0,29
5962,0,1,2,0,1
5963,1,1,0,4,23
5964,0,1,2,0,0
5965,0,0,0,0,1
5966,0,1,1,0,1
5967,0,1,0,0,3
5968,0,1,0,0,1
5969,0,0,0,0,2
5970,0,1,1,1,3
5971,0,2,0,0,5
5972,0,1,1,1,0
5973,1,2,1,2,6
5974,0,2,0,0,16
5975,0,1,2,0,1
5976,0,2,1,0,2
5977,0,2,1,1,0
5978,0,1,2,1,1
5979,1,1,0,4,2
5980,1,0,1,0,4
5981,0,1,1,0,3
5982,0,1,0,0,3
5983,0,1,1,0,1
5984,0,1,1,0,1
5985,1,1,0,0,0
5986,0,1,0,0,10
5987,0,1,1,0,0
5988,0,1,0,0,0
5989,0,1,0,0,9
5990,1,2,3,0,1
5991,0,2,3,2,3
5992,0,1,0,0,5
5993,0,1,0,0,3
5994,1,1,0,0,0
5995,1,2,0,5,0
5996,1,1,0,0,0
5997,0,2,1,1,0
5998,0,2,0,0,2
5999,0,0,0,0,2
6000,0,1,1,0,1
6001,1,2,1,1,0
6002,0,1,0,0,1
6003,0,1,1,0,0
6004,0,1,1,0,10
6005,1,1,2,0,9
6006,1,1,0,4,5
6007,0,0,0,0,4
6008,1,1,1,0,3
6009,1,1,1,0,0
6010,1,1,2,0,8
6011,0,2,1,0,1
6012,0,2,1,0,9
6013,0,1,0,1,6
6014,0,1,0,0,4
6015,0,1,1,0,2
6016,0,2,1,0,18
6017,0,0,1,0,1
6018,0,2,1,0,0
6019,0,1,0,0,0
6020,0,1,3,0,2
6021,0,1,0,0,6
6022,1,1,1,4,1
6023,1,1,0,0,2
6024,1,1,0,0,7
6025,0,1,1,0,0
6026,1,1,1,0,1
6027,0,2,1,0,1
6028,0,1,2,0,7
6029,0,1,2,0,2
6030,1,1,1,5,0
6031,0,1,0,0,13
6032,0,1,0,0,27
6033,0,2,1,0,2
6034,0,2,1,1,0
6035,0,1,0,0,0
6036,0,1,1,0,1
6037,1,1,0,0,9
6038,0,2,1,0,3
6039,0,2,2,1,3
6040,0,1,1,0,1
6041,0,2,0,0,3
6042,0,1,1,0,0
6043,0,1,0,0,6
6044,0,1,0,0,6
6045,0,1,0,0,0
6046,0,2,1,5,3
6047,1,1,0,0,1
6048,1,1,1,0,3
6049,0,1,0,1,0
6050,0,1,1,0,1
6051,1,1,0,0,0
6052,0,1,0,0,2
6053,0,1,1,0,0
6054,0,2,0,1,4
6055,0,1,1,0,4
6056,0,1,0,0,2
6057,0,1,0,0,0
6058,0,1,0,0,5
6059,0,1,0,0,0
6060,0,1,0,0,0
6061,0,2,0,0,2
6062,0,1,0,0,4
6063,1,1,0,0,0
6064,0,1,0,0,2
6065,0,1,2,0,0
6066,0,1,1,0,1
6067,0,1,0,0,1
6068,0,2,3,0,1
6069,1,1,0,1,0
6070,0,0,0,0,0
6071,1,1,1,1,7
6072,1,1,3,0,6
6073,0,1,0,4,6
6074,1,1,0,0,1
6075,0,1,0,0,8
6076,0,1,0,0,2
6077,0,2,1,5,0
6078,0,1,0,0,8
6079,1,2,1,0,0
6080,0,1,1,0,0
6081,0,1,1,0,1
6082,0,1,0,0,0
6083,1,3,0,5,0
6084,0,2,3,1,0
6085,0,1,0,0,11
6086,1,1,0,0,0
6087,0,1,1,0,0
6088,1,1,0,0,1
6089,0,0,0,0,2
6090,0,1,0,0,0
6091,0,2,2,0,2
6092,0,2,1,5,2
6093,0,1,0,0,3
6094,0,2,0,0,12
6095,0,1,0,0,2
6096,0,1,0,0,1
6097,0,1,0,0,1
6098,0,1,0,0,2
6099,0,1,2,0,0
6100,0,1,0,1,4
6101,0,1,0,0,11
6102,0,2,1,0,16
6103,0,1,0,0,0
6104,0,1,3,1,1
6105,0,1,0,0,3
6106,0,2,0,0,6
6107,0,1,0,1,4
6108,0,1,1,1,6
6109,0,2,1,1,0
6110,0,1,0,0,4
6111,0,1,0,0,3
6112,0,2,1,0,0
6113,0,3,1,5,1
6114,0,1,0,0,0
6115,0,1,0,0,0
6116,1,1,0,0,10
6117,0,1,1,0,6
6118,0,1,0,0,11
6119,0,1,0,0,6
6120,0,1,0,4,2
6121,0,2,1,0,0
6122,0,1,0,0,7
6123,1,1,0,0,0
6124,0,2,0,0,12
6125,0,3,0,0,2
6126,0,1,0,0,2
6127,0,2,1,0,27
6128,0,2,1,5,21
6129,0,2,3,1,2
6130,0,1,0,0,2
6131,0,1,0,0,3
6132,0,1,1,0,0
6133,0,1,1,0,1
6134,0,1,0,0,4
6135,0,1,0,0,0
6136,0,1,0,0,2
6137,0,2,3,1,0
6138,0,2,1,0,2
6139,0,1,2,0,0
6140,0,1,0,0,8
6141,1,1,0,0,5
6142,0,1,0,0,4
6143,1,1,0,0,2
6144,0,1,0,0,2
6145,0,1,0,0,2
6146,0,1,1,4,6
6147,0,2,0,1,20
6148,0,2,2,0,1
6149,0,1,0,0,3
6150,0,1,1,0,0
6151,0,2,1,0,0
6152,0,1,2,0,0
6153,0,1,1,4,1
6154,0,3,1,0,0
6155,0,1,0,0,2
6156,1,2,0,1,3
6157,0,1,1,0,1
6158,0,2,0,1,0
6159,1,2,1,0,0
6160,1,2,2,5,0
6161,0,1,0,0,10
6162,0,2,1,0,2
6163,0,2,0,1,0
6164,0,1,1,5,1
6165,1,2,0,0,0
6166,0,3,0,1,1
6167,0,1,0,0,2
6168,0,2,1,0,11
6169,0,2,0,1,4
6170,0,2,1,5,3
6171,0,1,0,0,15
6172,0,1,0,0,8
6173,0,1,2,0,1
6174,0,1,1,5,2
6175,0,1,2,0,13
6176,0,1,0,0,1
6177,0,1,0,0,9
6178,0,2,0,0,6
6179,0,1,0,0,1
6180,0,2,0,1,12
6181,0,1,1,0,2
6182,0,2,0,0,0
6183,0,1,0,0,3
6184,0,1,1,0,1
6185,0,2,0,1,4
6186,1,2,1,5,0
6187,1,2,1,0,23
6188,0,1,0,0,7
6189,1,1,0,0,0
6190,0,1,2,0,1
6191,0,1,0,0,8
6192,0,1,0,0,9
6193,0,1,0,0,1
6194,0,1,0,0,1
6195,0,1,0,0,5
6196,1,1,1,0,10
6197,0,2,0,0,21
6198,0,1,0,0,2
6199,0,1,2,0,6
6200,1,1,0,0,0
6201,0,1,2,0,8
6202,0,1,0,0,5
6203,0,1,1,0,2
6204,0,2,1,5,4
6205,0,2,0,0,7
6206,0,1,0,0,2
6207,0,1,0,0,11
6208,0,1,0,0,1
6209,0,1,2,1,0
6210,0,1,1,0,4
6211,0,1,2,1,3
6212,0,1,1,1,1
6213,0,1,0,0,0
6214,1,2,1,5,0
6215,0,1,0,0,1
6216,1,1,0,0,4
6217,0,1,0,0,4
6218,0,1,1,0,0
6219,0,1,1,0,11
6220,0,2,0,0,0
6221,0,1,0,4,14
6222,0,1,0,0,5
6223,0,1,0,0,15
6224,0,2,0,2,1
6225,0,2,1,1,0
6226,1,1,0,0,15
6227,0,1,2,0,1
6228,0,2,2,0,0
6229,0,2,1,1,0
6230,0,1,1,0,0
6231,0,1,0,0,10
6232,0,2,2,1,2
6233,0,1,1,0,2
6234,0,1,1,0,0
6235,0,1,0,0,1
6236,0,1,0,0,0
6237,0,2,0,0,4
6238,1,1,0,0,0
6239,1,1,0,0,0
6240,1,1,0,0,2
6241,0,0,1,0,1
6242,0,2,0,5,12
6243,1,1,0,0,2
6244,0,2,1,5,5
6245,0,1,0,0,13
6246,0,1,0,0,0
6247,0,0,0,0,0
6248,0,1,0,1,5
6249,1,1,1,0,1
6250,1,2,0,0,2
6251,0,1,0,0,1
6252,0,1,0,0,3
6253,0,1,0,0,0
6254,0,2,1,0,8
6255,1,1,0,0,0
6256,1,1,0,0,1
6257,0,0,0,0,2
6258,0,0,1,0,0
6259,1,2,1,1,0
6260,0,0,0,0,0
6261,0,1,0,0,5
6262,0,0,1,0,0
6263,0,1,1,0,1
6264,0,1,0,0,9
6265,0,1,0,0,0
6266,0,2,0,2,4
6267,1,1,0,0,2
6268,0,2,0,0,15
6269,0,2,0,0,8
6270,0,1,3,0,0
6271,1,1,0,4,0
6272,0,1,0,0,3
6273,0,1,1,0,0
6274,0,1,0,0,6
6275,0,1,0,0,0
6276,1,2,0,0,4
6277,0,2,1,4,0
6278,1,1,1,0,5
6279,1,1,0,0,7
6280,1,2,0,0,0
6281,0,1,0,0,9
6282,0,2,0,0,7
6283,0,3,0,0,22
6284,1,2,0,2,2
6285,0,1,0,0,6
6286,1,2,1,5,0
6287,0,1,1,1,0
6288,0,1,0,0,0
6289,0,1,1,0,0
6290,0,2,1,5,0
6291,0,1,1,0,8
6292,0,1,1,0,5
6293,1,2,0,0,1
6294,0,2,0,0,1
6295,0,1,0,0,7
6296,0,1,3,0,5
6297,0,1,0,0,9
6298,0,2,0,0,13
6299,1,2,0,0,6
6300,0,1,0,0,0
6301,1,1,1,2,2
6302,0,1,1,0,1
6303,0,2,0,0,5
6304,0,1,1,0,0
6305,1,1,1,2,0
6306,1,1,2,0,1
6307,0,2,1,0,4
6308,0,1,0,0,2
6309,0,1,0,0,2
6310,0,1,0,0,6
6311,0,1,2,0,1
6312,1,1,2,0,2
6313,0,1,0,0,7
6314,0,1,1,0,0
6315,0,2,1,5,5
6316,1,2,1,1,3
6317,0,2,1,1,0
6318,1,1,0,0,1
6319,0,1,0,0,5
6320,0,3,0,0,5
6321,0,0,1,0,0
6322,0,1,0,0,2
6323,1,1,3,0,0
6324,0,1,0,0,3
6325,0,1,1,0,8
6326,1,2,0,0,7
6327,0,1,0,0,0
6328,0,1,0,0,2
6329,0,1,0,0,5
6330,0,2,2,1,0
6331,0,1,0,0,2
6332,1,1,3,0,2
6333,0,1,0,0,7
6334,0,2,1,5,18
6335,1,1,1,0,2
6336,0,2,2,2,5
6337,1,0,1,0,0
6338,0,2,1,0,5
6339,0,1,0,0,5
6340,1,2,0,0,1
6341,0,1,0,0,1
6342,0,1,1,4,2
6343,0,1,2,0,6
6344,0,1,0,0,2
6345,0,1,0,0,0
6346,0,1,2,1,1
6347,1,1,0,0,1
6348,0,1,0,0,6
6349,0,1,0,0,2
6350,0,1,0,0,13
6351,1,2,2,5,0
6352,0,1,0,4,11
6353,0,1,0,0,3
6354,1,2,2,0,1
6355,1,1,0,0,10
6356,0,1,0,0,0
6357,0,2,1,2,0
6358,1,1,1,0,0
6359,0,1,0,0,4
6360,0,1,0,0,5
6361,1,2,1,0,1
6362,0,2,1,1,1
6363,0,1,0,2,6
6364,0,1,0,0,8
6365,0,2,1,0,0
6366,0,2,0,0,12
6367,0,2,1,0,0
6368,0,2,0,0,2
6369,1,2,1,1,1
6370,0,1,0,4,0
6371,0,1,0,0,1
6372,0,1,0,0,0
6373,0,1,1,1,3
6374,0,1,0,0,8
6375,0,1,0,0,1
6376,0,1,0,0,5
6377,0,1,3,4,0
6378,0,1,1,0,4
6379,1,2,0,0,25
6380,0,1,3,0,2
6381,1,1,0,1,1
6382,0,1,2,0,2
6383,0,1,0,0,9
6384,0,1,1,1,4
6385,0,1,1,0,8
6386,0,1,0,0,0
6387,1,1,0,0,0
6388,0,3,0,1,3
6389,0,1,0,0,4
6390,1,1,0,0,0
6391,0,1,0,0,9
6392,0,1,0,0,0
6393,1,0,1,0,0
6394,0,1,0,0,1
6395,0,1,0,0,0
6396,0,1,0,0,0
6397,0,1,3,0,0
6398,0,1,0,0,9
6399,0,2,1,0,3
6400,0,1,0,0,2
6401,0,2,1,1,0
6402,0,1,0,0,2
6403,0,1,0,0,1
6404,0,1,0,0,3
6405,0,1,0,0,1
6406,0,1,1,0,0
6407,0,1,0,0,0
6408,0,1,0,0,10
6409,0,1,1,0,3
6410,1,1,2,0,0
6411,0,2,3,0,5
6412,0,1,0,0,7
6413,0,1,1,0,0
6414,0,1,0,0,0
6415,0,1,0,0,11
6416,0,1,1,0,4
6417,1,1,3,0,0
6418,0,2,1,5,3
6419,0,2,1,0,0
6420,0,2,1,0,11
6421,0,1,0,0,2
6422,0,1,3,1,0
6423,1,1,0,0,4
6424,0,1,1,0,0
6425,1,1,2,0,0
6426,0,1,2,0,2
6427,0,1,0,0,0
6428,0,1,0,1,2
6429,0,1,0,0,0
6430,0,1,0,1,2
6431,0,1,0,0,14
6432,1,2,0,1,1
6433,0,1,0,0,2
6434,1,3,1,1,0
6435,0,1,0,0,6
6436,0,1,3,0,3
6437,0,1,1,0,0
6438,0,1,0,0,5
6439,0,1,0,0,0
6440,0,1,1,0,1
6441,0,2,0,1,1
6442,0,1,0,0,1
6443,0,1,0,0,3
6444,0,2,0,0,1
6445,0,2,1,0,0
6446,0,1,0,0,1
6447,0,3,0,2,14
6448,0,1,2,0,0
6449,0,0,0,0,0
6450,0,2,1,0,2
6451,0,1,0,0,6
6452,0,2,0,5,7
6453,1,1,0,0,3
6454,0,1,0,0,4
6455,1,1,1,0,7
6456,0,2,0,1,0
6457,0,2,3,1,0
6458,0,3,0,1,0
6459,0,2,0,0,3
6460,0,1,2,0,8
6461,1,1,0,0,1
6462,0,1,1,0,0
6463,0,1,0,0,1
6464,0,2,3,0,0
6465,0,3,1,0,0
6466,0,1,2,5,0
6467,0,1,3,1,1
6468,0,0,0,0,0
6469,1,2,3,1,1
6470,0,1,0,0,3
6471,0,1,2,0,0
6472,1,1,1,0,0
6473,0,1,0,0,1
6474,1,1,3,0,0
6475,0,2,0,0,4
6476,0,1,0,0,9
6477,0,1,0,0,1
6478,1,1,0,0,0
6479,1,1,0,0,0
6480,0,1,3,0,5
6481,0,1,2,0,3
6482,0,1,1,0,1
6483,0,1,0,0,2
6484,0,1,1,1,0
6485,1,1,1,0,1
6486,0,1,0,0,3
6487,0,0,3,0,1
6488,0,1,2,4,1
6489,1,1,1,0,0
6490,0,2,2,1,3
6491,0,1,1,0,0
6492,0,1,0,0,0
6493,1,2,1,0,0
6494,0,2,1,0,0
6495,0,1,1,0,0
6496,0,1,0,0,7
6497,1,1,3,1,0
6498,1,1,0,0,1
6499,0,1,0,0,10
6500,0,1,1,0,1
6501,1,2,0,0,3
6502,0,1,0,0,3
6503,0,1,1,0,7
6504,0,1,1,0,3
6505,1,2,0,0,17
6506,0,1,0,1,0
6507,0,1,1,0,1
6508,0,1,1,0,3
6509,1,2,1,1,0
6510,0,2,1,2,2
6511,1,1,1,0,5
6512,0,1,2,1,0
6513,0,2,0,0,2
6514,0,2,0,0,38
6515,0,1,2,1,0
6516,1,3,1,5,15
6517,0,3,0,2,16
6518,0,2,1,0,0
6519,0,2,0,0,1
6520,0,1,0,0,1
6521,0,2,1,0,0
6522,0,1,2,2,6
6523,0,1,1,0,4
6524,0,1,1,0,2
