age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
18,2,80616,0,6,4,5,3,4,1,0,0,27,38,0
31,2,209276,11,9,2,7,0,3,1,0,0,40,38,0
45,2,192835,9,13,2,3,0,4,1,0,1977,55,38,1
23,2,203240,15,10,4,7,1,4,0,0,0,40,38,0
45,5,102308,15,10,2,3,0,4,1,0,0,40,38,0
18,2,40829,1,7,4,11,2,0,0,0,0,25,38,0
25,2,60726,11,9,2,13,0,2,1,0,0,30,38,0
31,5,116677,11,9,2,11,0,4,1,0,0,40,38,0
19,2,57067,11,9,4,6,2,4,1,0,0,45,38,0
41,2,304906,9,13,2,3,0,4,1,0,0,40,38,1
74,2,101590,14,15,6,0,1,2,0,0,0,20,38,0
27,2,258102,4,3,4,13,1,4,1,0,0,40,25,0
23,2,241185,11,9,4,0,1,4,0,0,0,40,38,0
31,2,124827,8,11,2,11,0,4,1,0,0,40,38,1
40,3,76625,11,9,2,5,0,4,1,0,0,40,38,0
41,0,263339,11,9,2,13,0,4,1,0,0,40,38,1
25,2,135645,12,14,4,11,1,4,1,0,0,20,38,0
42,2,245626,11,9,2,2,0,0,1,0,0,60,38,0
24,2,210781,9,13,4,2,1,4,0,0,0,40,38,0
42,2,235786,7,12,2,2,0,4,1,0,0,50,38,1
45,4,160167,0,6,2,2,0,4,1,0,0,70,38,0
52,0,30731,11,9,2,3,0,4,1,7298,0,40,38,1
34,2,314375,8,11,0,2,1,4,1,0,0,40,38,0
32,2,81528,11,9,4,5,2,4,1,0,0,60,38,0
54,2,182854,11,9,2,2,0,4,1,0,0,45,38,0
42,0,296798,1,7,4,12,1,4,1,0,1340,40,38,0
32,2,194426,9,13,2,12,0,4,1,15024,0,40,38,1
55,3,141807,9,13,2,11,0,4,1,0,0,60,38,1
52,5,71344,12,14,2,9,0,4,1,0,0,40,38,0
21,5,341410,15,10,4,0,1,4,0,0,0,15,38,0
33,2,118941,9,13,2,3,5,4,0,0,0,40,38,1
27,4,229125,1,7,2,2,0,4,1,0,0,40,38,0
42,1,142756,9,13,0,9,1,4,0,0,0,50,38,0
27,3,243871,15,10,4,0,3,4,0,0,0,45,38,0
47,2,213140,8,11,2,2,0,4,1,7688,0,40,38,1
19,2,196857,11,9,4,7,1,4,0,0,0,40,38,0
46,2,138626,15,10,2,2,0,4,1,0,0,40,38,0
55,4,161334,11,9,6,7,1,4,0,0,0,25,26,0
50,2,273536,5,4,2,11,0,3,1,0,0,49,5,0
32,2,115631,15,10,4,0,1,4,0,4101,0,50,38,0
28,2,185957,11,9,2,0,5,4,0,0,0,40,38,0
23,2,334357,11,9,4,0,3,2,0,0,0,40,38,0
43,2,96102,12,14,3,3,1,4,1,0,0,50,38,0
34,2,213226,9,13,2,9,0,4,1,0,0,40,19,1
19,2,115248,15,10,4,0,1,1,1,0,0,40,39,0
37,2,185061,15,10,2,3,0,1,1,0,0,55,38,0
27,2,147638,9,13,4,0,2,1,0,0,0,40,16,0
18,2,280298,11,9,4,11,3,4,0,0,0,24,38,0
31,2,163516,15,10,6,0,4,4,0,0,0,40,38,0
49,2,277434,11,9,2,13,0,4,1,0,0,50,38,0
26,0,206983,14,15,2,9,0,4,1,0,0,60,3,0
48,2,108993,11,9,2,2,0,4,1,0,0,45,38,1
39,2,288551,11,9,2,2,0,2,1,0,0,40,38,0
41,2,176069,11,9,5,6,4,4,0,0,0,40,38,0
48,5,183486,8,11,0,9,4,4,0,0,0,56,38,1
40,2,163215,9,13,0,3,1,4,0,10520,0,40,38,1
70,2,94692,9,13,2,11,0,4,1,0,0,70,38,1
20,2,118462,11,9,4,5,3,4,1,0,0,43,38,0
38,2,407068,4,3,2,7,0,4,1,0,0,75,25,0
37,4,243587,15,10,5,7,3,4,0,0,0,40,4,0
49,2,23074,15,10,6,3,1,4,0,0,0,40,38,1
51,2,237735,11,9,2,5,0,4,1,3103,0,40,38,1
43,2,188291,3,2,4,11,3,4,1,0,0,40,38,0
38,2,284166,14,15,4,9,1,4,1,0,0,50,38,0
23,2,287681,5,4,4,7,1,4,1,0,0,25,25,0
34,2,509364,11,9,2,2,0,4,1,0,0,40,38,0
33,2,91964,15,10,4,0,4,4,1,0,0,40,38,0
31,2,117526,15,10,4,4,1,4,0,0,0,45,38,0
64,2,91343,15,10,6,12,4,4,0,0,0,40,38,0
26,1,336969,9,13,2,9,0,4,1,0,0,28,7,0
55,2,255364,15,10,2,9,0,4,1,0,0,40,38,0
61,1,167670,9,13,3,9,1,4,1,0,0,40,38,0
37,2,211494,11,9,2,12,0,4,1,0,0,40,38,1
78,1,136198,9,13,2,3,0,4,1,0,0,15,38,0
27,0,409815,15,10,4,0,4,2,0,0,0,40,38,0
49,2,188823,11,9,0,9,1,4,1,0,0,42,38,0
55,5,146326,12,14,2,9,0,4,1,7688,0,45,38,1
42,2,154374,9,13,2,13,0,4,1,0,0,58,38,0
61,2,197286,6,5,2,2,0,4,1,0,0,40,38,0
64,4,100722,9,13,2,0,0,4,1,0,0,5,38,0
46,1,377622,11,9,2,7,0,4,1,0,0,40,38,0
24,2,145964,9,13,4,3,1,4,1,0,0,40,38,0
27,2,358636,15,10,2,2,0,4,1,2829,0,70,38,0
47,2,155489,11,9,2,13,0,4,1,7688,0,55,38,1
18,2,57413,15,10,0,7,3,4,1,0,0,15,38,0
48,2,320421,11,9,2,11,0,4,1,0,0,50,38,0
50,4,174752,11,9,0,4,1,4,1,0,0,40,38,0
40,5,229364,12,14,0,9,1,4,0,0,0,45,38,0
56,4,157486,0,6,0,11,3,4,1,0,0,40,38,0
34,2,92682,11,9,4,0,1,4,0,4865,0,40,38,0
56,0,101338,9,13,2,11,0,4,1,0,0,40,38,0
18,2,132652,1,7,4,7,3,4,1,0,0,20,38,0
21,2,34616,15,10,4,7,3,4,0,0,0,25,38,0
40,2,218903,11,9,0,12,4,4,0,0,0,40,38,0
27,1,204098,11,9,2,5,2,4,1,0,0,50,38,0
52,4,64045,14,15,2,9,0,4,1,99999,0,45,38,1
46,2,189763,11,9,0,11,1,4,0,0,0,30,38,0
23,2,26248,11,9,4,0,3,4,0,0,0,40,38,0
50,2,92079,15,10,2,12,0,4,1,0,0,45,38,1
19,2,280071,15,10,4,6,2,4,1,0,0,50,38,0
20,2,224059,11,9,4,7,1,4,1,0,0,40,38,0
39,2,185520,15,10,0,3,1,4,0,8614,0,40,38,1
24,2,265567,1,7,4,2,3,4,1,0,0,35,38,0
72,2,106890,8,11,6,0,1,4,0,0,0,40,38,0
42,5,39586,12,14,2,9,5,4,0,0,0,20,38,1
51,2,209912,9,13,0,3,1,0,1,0,0,50,38,0
39,2,144169,11,9,2,11,0,4,1,0,0,50,38,1
40,1,50442,15,10,4,0,4,0,0,2977,0,35,38,0
34,2,89644,15,10,2,11,0,4,1,0,0,55,38,1
19,2,275889,1,7,4,5,3,4,1,0,0,40,25,0
26,2,231638,11,9,4,3,3,4,0,0,0,40,38,0
45,1,224474,9,13,0,9,4,4,0,4934,0,50,38,1
28,2,355259,12,14,4,9,1,4,0,0,0,40,38,1
30,0,68330,9,13,4,9,1,4,1,0,0,40,38,1
32,2,185410,11,9,4,0,1,4,0,0,0,40,38,0
19,2,87653,15,10,4,7,3,4,0,0,0,25,38,0
21,2,286853,11,9,4,7,3,4,1,0,0,35,38,0
54,2,96710,11,9,2,8,2,2,0,0,0,20,38,0
62,2,160143,14,15,2,9,0,4,1,0,0,30,38,1
25,2,186925,15,10,4,7,1,4,1,2597,0,48,38,0
49,3,109705,15,10,0,3,4,4,0,0,0,32,38,0
32,2,94235,11,9,2,2,0,4,1,0,0,40,38,1
37,1,297449,11,9,2,10,0,4,1,0,0,40,38,1
58,2,205896,11,9,0,11,2,4,0,0,0,40,38,0
37,2,93717,15,10,2,0,5,4,0,7298,0,45,38,1
41,2,194710,11,9,4,3,1,4,0,0,0,40,38,0
38,2,236391,9,13,2,3,0,4,1,7688,0,40,38,1
47,5,189123,11,9,2,7,0,4,1,0,0,40,38,0
42,2,358677,11,9,0,7,4,2,1,0,0,35,38,0
30,5,199539,11,9,2,0,0,4,1,0,1902,40,38,0
43,2,128170,15,10,2,11,0,4,1,7688,0,40,38,1
34,2,231238,11,9,2,6,0,2,1,0,0,40,38,0
57,2,296152,15,10,0,3,2,4,0,594,0,10,38,0
46,2,166003,1,7,2,6,0,4,1,0,0,40,38,0
32,2,281437,15,10,2,13,0,4,1,0,0,55,38,0
20,2,190231,6,5,4,6,3,4,0,0,0,11,26,0
47,2,122026,8,11,0,11,1,4,1,0,0,50,38,0
53,4,174102,5,4,2,3,0,4,1,4386,0,50,11,1
43,2,125461,9,13,2,11,0,4,1,0,0,65,38,1
80,4,184335,5,4,2,4,0,4,1,0,0,30,38,0
24,2,211345,15,10,4,7,3,4,0,0,0,40,25,0
43,1,147328,12,14,2,3,0,4,1,0,1977,60,38,1
22,2,222993,11,9,4,5,3,4,1,0,0,40,38,0
40,2,225978,15,10,5,3,1,2,1,0,0,40,38,0
48,2,121124,11,9,2,3,0,4,1,0,0,50,38,1
51,2,234057,11,9,2,2,0,4,1,0,0,45,38,1
24,0,306515,11,9,4,0,1,4,0,0,0,40,38,0
19,2,116562,11,9,4,7,3,4,0,0,0,40,38,0
34,2,171159,15,10,0,0,4,4,0,0,0,30,38,0
24,2,199011,11,9,4,2,3,4,1,0,0,40,38,0
41,2,443508,9,13,2,13,0,4,1,0,0,48,1,1
24,2,29810,11,9,0,11,1,4,0,0,0,38,38,0
22,1,238831,15,10,4,10,3,4,1,0,0,40,38,0
32,0,566117,15,10,0,0,4,4,0,0,0,40,38,0
41,2,255044,9,13,0,3,1,4,0,0,0,55,38,0
20,2,436253,15,10,4,7,3,4,1,0,0,35,38,0
31,2,300687,11,9,4,7,1,2,1,0,0,40,38,0
55,2,144071,9,13,2,12,0,4,1,0,0,18,38,1
26,2,188767,9,13,4,11,3,4,1,0,0,40,38,0
27,4,300777,11,9,0,13,1,4,1,0,0,70,38,0
35,2,26987,11,9,5,0,1,4,0,0,0,40,38,0
40,2,174395,11,9,0,7,1,4,1,0,0,60,11,0
59,2,90290,15,10,2,9,0,4,1,0,0,34,38,0
61,2,183735,15,10,2,11,0,4,1,0,0,45,38,1
31,2,123273,11,9,4,11,3,2,0,0,0,40,38,0
43,0,186916,12,14,0,10,1,4,1,0,0,60,38,1
61,2,43554,4,3,4,5,1,2,1,0,2339,40,38,0
54,2,178251,7,12,6,0,4,4,0,0,0,30,38,0
30,2,255885,15,10,2,11,0,4,1,0,0,50,38,0
20,2,64292,15,10,4,11,1,4,0,0,0,50,38,0
27,5,194773,12,14,4,9,1,4,0,0,0,50,10,0
44,3,133060,15,10,0,6,1,4,1,0,0,60,38,0
64,2,258006,15,10,6,0,1,4,0,0,0,40,4,0
55,2,92215,11,9,0,0,1,4,0,0,0,40,38,0
34,2,33945,11,9,0,2,1,4,1,6849,0,55,38,0
61,2,153048,11,9,6,11,1,4,0,0,0,35,38,0
34,2,355571,11,9,0,6,4,2,0,0,0,40,38,0
47,3,139268,14,15,2,9,0,4,1,0,1977,60,38,1
26,2,34402,9,13,4,0,1,4,1,0,0,45,38,0
35,2,25955,1,7,4,7,4,0,1,0,0,40,38,0
36,2,209609,9,13,2,9,0,4,1,0,0,38,38,0
47,2,168283,9,13,2,9,0,4,1,0,0,40,38,1
17,2,295488,1,7,4,7,3,2,0,0,0,25,38,0
35,2,190895,15,10,2,9,0,4,1,0,0,60,38,0
33,2,164190,12,14,4,9,3,4,1,0,0,20,38,0
25,2,216010,7,12,2,0,5,4,0,0,0,40,38,0
18,2,387568,0,6,4,11,3,4,1,0,0,10,38,0
47,5,188386,12,14,5,9,1,4,1,0,0,38,38,0
44,2,174491,11,9,6,7,4,2,0,0,0,30,38,0
41,2,31221,11,9,0,7,4,4,0,0,0,30,38,0
30,2,272451,9,13,4,0,1,4,0,0,0,40,38,0
53,4,152652,15,10,2,4,0,4,1,0,0,50,38,0
53,2,104413,11,9,6,7,4,2,0,0,0,20,38,0
40,2,105936,11,9,2,11,5,4,0,5013,0,20,38,0
24,2,379066,15,10,4,0,1,4,1,0,2205,24,38,0
27,2,214858,9,13,4,11,3,4,1,0,0,40,38,0
50,2,237735,4,3,2,13,0,4,1,0,0,37,25,0
36,2,158592,1,7,2,2,0,4,1,0,0,50,38,0
41,2,237321,3,2,2,6,0,4,1,0,0,40,25,1
41,2,23646,12,14,4,9,1,4,0,0,0,40,38,0
31,2,169240,11,9,4,7,1,4,0,0,0,40,38,0
32,0,454508,9,13,2,3,0,4,1,0,0,40,38,0
22,2,130356,15,10,4,6,3,4,1,0,0,48,38,0
22,2,427686,0,6,0,2,3,4,1,0,0,40,38,0
18,1,36411,2,8,4,9,3,4,1,0,0,30,38,0
39,2,548510,9,13,2,9,0,2,1,0,0,30,38,0
38,2,187264,11,9,2,3,5,4,0,0,0,55,38,0
35,5,140752,11,9,2,2,0,4,1,0,0,40,38,0
23,2,325596,15,10,4,6,1,4,1,0,0,40,38,0
54,4,175804,9,13,2,3,0,4,1,0,0,40,38,1
36,2,107302,12,14,2,9,0,4,1,0,0,60,38,1
63,1,41161,11,9,2,3,0,4,1,0,0,55,38,0
39,2,401832,15,10,2,3,0,4,1,0,0,48,38,0
57,4,353808,15,10,2,11,0,4,1,0,0,60,38,1
58,3,349910,14,15,2,9,0,4,1,0,1977,50,38,1
29,2,161478,9,13,4,0,1,1,0,0,0,40,23,0
17,2,400225,1,7,4,11,3,4,0,0,0,20,38,0
40,2,367533,11,9,0,2,1,4,1,0,0,40,38,0
69,4,69306,15,10,2,7,5,4,0,0,0,15,38,0
28,2,270366,0,6,0,11,1,4,0,0,0,40,38,0
38,2,103751,6,5,2,2,0,4,1,0,0,40,38,0
44,2,75227,14,15,4,9,1,4,1,14084,0,40,38,1
45,1,132563,14,15,0,9,4,2,0,0,1726,40,38,0
33,5,79580,9,13,2,0,0,2,1,0,0,40,38,0
41,1,344624,15,10,2,7,0,4,1,0,1485,40,38,1
37,3,186359,11,9,2,11,0,4,1,7688,0,60,38,1
50,2,121685,15,10,2,11,0,4,1,0,0,45,38,1
48,2,75104,9,13,2,9,0,4,1,0,0,50,38,0
36,2,246449,15,10,2,3,0,4,1,0,0,60,38,1
21,2,85088,15,10,4,7,3,4,0,0,0,37,38,0
37,2,545483,7,12,2,4,0,4,1,0,0,40,38,0
20,5,243986,15,10,4,9,3,4,0,0,0,20,38,0
54,4,32778,11,9,2,11,5,4,0,0,0,30,38,0
28,2,369114,11,9,5,11,2,4,0,0,0,40,38,0
27,2,217200,15,10,4,9,1,4,1,0,0,40,38,0
33,2,149220,8,11,4,7,4,2,0,0,0,40,38,0
40,4,335549,14,15,4,9,1,4,1,0,2444,45,38,1
47,2,102308,12,14,2,11,0,4,1,0,0,40,38,1
44,2,367749,3,2,4,6,1,4,0,0,0,40,7,0
25,2,98281,2,8,4,5,4,4,1,0,0,43,38,0
35,2,115792,9,13,2,9,0,4,1,0,0,55,38,0
29,2,277788,15,10,2,11,5,4,0,0,0,25,38,0
30,2,103435,11,9,0,6,4,4,1,0,0,40,38,0
30,2,37646,15,10,2,5,0,4,1,0,0,40,38,0
56,4,385632,5,4,0,7,4,4,0,0,0,40,38,0
25,4,210278,9,13,4,9,3,4,1,0,0,30,38,0
28,2,335357,11,9,4,5,3,2,1,0,0,40,38,0
43,4,272165,6,5,2,2,0,4,1,0,0,40,38,0
47,1,148995,11,9,2,10,0,4,1,0,0,60,38,1
46,4,113434,9,13,2,2,0,4,1,0,0,40,38,0
41,5,132551,12,14,0,9,4,4,0,0,0,35,38,0
38,0,115433,7,12,2,0,5,4,0,7688,0,33,38,1
29,2,227890,11,9,4,10,2,2,1,0,0,40,38,0
25,2,503012,4,3,4,2,1,4,1,0,0,40,25,0
56,2,250873,1,7,2,2,0,4,1,0,0,45,38,0
31,2,407930,5,4,2,5,0,4,1,0,0,40,38,0
22,2,148187,1,7,4,7,2,4,1,0,0,40,38,0
31,2,159322,11,9,4,5,2,4,1,0,0,40,38,0
28,2,334368,15,10,5,0,1,4,0,0,0,40,38,0
53,2,196328,9,13,2,3,0,2,1,0,0,40,38,0
45,2,270842,12,14,0,3,1,4,0,0,0,50,38,1
71,2,235079,13,1,6,2,4,2,1,0,0,10,38,0
39,2,188391,11,9,2,2,0,4,1,7298,0,50,38,1
19,0,30559,11,9,1,11,5,4,0,0,0,40,38,0
34,1,255098,9,13,0,9,4,4,0,0,0,40,38,0
36,2,248010,11,9,2,0,0,4,1,0,0,45,38,0
40,2,174515,11,9,3,7,3,4,0,0,0,40,38,0
90,2,171956,15,10,5,0,3,4,0,0,0,40,32,0
56,2,193130,14,15,2,3,0,4,1,0,0,16,38,0
21,2,108670,11,9,4,9,1,4,0,0,0,40,38,0
48,2,186172,9,13,2,3,0,4,1,0,0,45,38,1
45,2,348854,15,10,5,0,4,4,0,0,0,27,38,0
46,2,271828,11,9,2,6,0,4,1,0,0,40,38,1
64,2,148606,0,6,5,7,1,4,0,0,0,35,38,0
29,1,123983,12,14,4,9,3,1,1,0,0,40,35,0
22,2,24896,11,9,0,12,4,4,0,0,0,30,10,0
47,2,573583,11,9,2,13,0,4,1,0,0,48,21,1
67,3,106175,9,13,2,3,0,4,1,0,2392,75,38,1
43,2,307767,11,9,2,5,0,4,1,0,0,40,38,0
42,2,200574,15,10,2,11,0,4,1,0,0,40,38,0
31,2,59083,15,10,2,7,0,4,1,0,1672,50,38,0
53,2,358056,1,7,0,7,4,4,0,0,0,40,38,0
81,2,114670,6,5,6,8,1,2,0,2062,0,5,38,0
33,1,262042,11,9,0,0,3,4,0,0,1138,40,38,0
17,2,206010,2,8,4,7,3,4,0,0,0,8,38,0
28,2,159001,11,9,4,5,3,4,1,0,0,30,38,0
24,2,155818,15,10,4,11,3,4,0,0,0,40,38,0
40,2,96055,11,9,5,0,4,4,0,0,0,45,38,0
30,1,131776,12,14,4,0,1,4,0,0,0,40,38,0
24,2,228613,1,7,4,6,4,4,0,0,0,40,38,0
26,2,198163,12,14,2,11,5,4,0,0,0,40,38,0
38,2,37028,15,10,0,11,4,4,0,0,0,38,38,0
30,2,177304,11,9,2,12,0,4,1,0,0,40,38,1
33,2,144064,9,13,2,3,0,4,1,0,0,50,38,0
40,2,146659,11,9,2,11,0,4,1,0,0,60,38,1
63,4,26904,11,9,2,4,0,4,1,0,0,98,38,0
23,2,238917,5,4,4,2,2,4,1,0,0,36,38,0
56,2,170148,11,9,0,2,4,2,1,0,0,40,38,0
42,4,27821,8,11,2,3,0,4,1,0,0,60,38,0
40,2,220460,11,9,4,2,1,4,1,0,0,40,1,0
49,2,101320,7,12,2,11,5,4,0,0,1902,40,38,1
52,2,91048,11,9,0,6,3,2,0,0,0,35,38,0
28,2,298696,9,13,4,0,3,4,0,0,0,40,38,0
35,2,207202,0,6,2,13,0,4,1,0,0,70,38,0
43,4,180599,11,9,4,2,1,4,1,0,0,35,38,0
29,4,132686,14,15,4,9,3,4,1,0,0,50,21,1
23,2,240063,9,13,4,6,3,4,1,0,0,25,38,0
50,1,177705,15,10,2,0,0,4,1,0,1740,48,38,0
34,2,511361,15,10,4,7,3,2,1,0,0,40,38,0
19,2,89397,11,9,4,7,3,4,1,0,0,40,38,0
47,2,239439,1,7,2,6,5,2,0,0,0,40,38,0
37,4,36989,15,10,2,4,0,4,1,0,0,40,38,0
25,2,76978,11,9,4,11,4,2,0,0,0,35,38,0
75,2,200068,15,10,2,3,0,4,1,0,0,35,38,1
24,2,454941,11,9,2,2,0,4,1,0,0,40,38,0
28,5,107218,9,13,4,12,3,1,1,0,0,20,38,0
17,1,182070,1,7,4,7,3,4,0,0,0,16,38,0
31,2,176360,11,9,4,2,3,2,1,0,0,40,38,0
31,2,452405,13,1,4,7,2,4,0,0,0,35,25,0
45,2,84790,9,13,2,9,0,4,1,0,0,55,38,1
31,2,186787,11,9,4,2,3,4,1,0,0,42,38,0
27,2,169662,9,13,2,9,0,4,1,0,0,42,38,1
48,2,125933,15,10,6,3,4,2,0,0,1669,38,38,0
34,2,225548,9,13,2,10,0,2,1,0,0,30,38,0
26,2,240842,11,9,4,6,4,2,0,0,0,40,38,0
53,2,103931,15,10,2,9,0,4,1,0,0,40,38,0
60,2,232618,9,13,2,3,0,4,1,0,0,35,38,1
49,1,288548,12,14,5,9,4,4,0,0,0,50,38,0
40,2,220609,15,10,0,3,1,4,0,0,0,40,38,0
48,3,26145,0,6,2,4,0,4,1,0,0,80,38,0
23,2,268525,9,13,4,9,1,4,1,0,0,50,38,0
42,2,121264,8,11,2,9,0,4,1,0,0,40,38,1
37,4,29814,11,9,4,4,3,4,1,0,0,85,38,0
27,2,193701,11,9,4,2,3,4,0,0,0,45,38,0
38,2,183279,15,10,2,3,0,4,1,0,0,44,38,1
27,2,163942,11,9,4,2,1,4,1,0,0,35,20,0
75,2,188612,11,9,6,0,1,4,0,0,0,40,38,0
49,3,102771,9,13,2,11,0,4,1,0,0,52,38,1
27,2,85625,15,10,4,11,1,4,1,0,0,20,38,0
36,4,245090,9,13,4,4,1,4,1,0,0,50,25,0
36,2,131239,9,13,2,9,0,4,1,3103,0,45,38,1
35,2,182074,11,9,0,5,3,4,1,0,0,35,38,0
36,2,187046,11,9,2,11,0,4,1,0,0,40,38,1
53,2,90624,1,7,2,2,0,2,1,0,0,40,38,0
27,2,37933,15,10,4,0,4,2,0,0,0,40,38,0
34,2,182177,11,9,0,2,1,4,1,3325,0,35,38,0
61,2,716416,15,10,2,11,0,4,1,0,0,44,38,1
29,2,190562,11,9,0,6,4,4,1,0,0,56,38,0
40,5,141583,15,10,0,0,4,2,0,0,0,35,38,0
37,2,98941,12,14,4,3,1,4,1,0,0,40,38,1
22,2,201729,6,5,4,5,2,4,1,0,0,30,38,0
43,3,175485,15,10,2,3,0,4,1,0,0,40,38,0
55,4,149168,11,9,2,4,0,4,1,0,0,30,38,0
28,2,115971,15,10,0,0,4,4,0,0,0,40,38,0
23,2,161708,9,13,4,7,3,4,0,0,0,30,38,0
64,1,244903,1,7,2,2,0,2,1,0,0,40,38,1
46,2,155664,15,10,4,5,1,4,1,0,0,40,38,0
29,2,112754,15,10,4,2,3,4,1,0,0,40,38,0
44,2,178385,12,14,2,3,0,1,1,0,0,48,18,0
20,2,44064,15,10,4,9,3,4,1,0,0,25,38,0
62,4,120939,15,10,0,11,1,4,1,0,0,40,38,0
49,2,165134,8,11,4,3,4,4,0,0,0,35,3,0
29,2,100405,0,6,2,4,5,0,0,0,0,40,38,0
35,4,361888,9,13,2,11,0,4,1,0,0,60,23,0
39,1,167864,1,7,2,13,0,4,1,0,0,30,38,0
39,2,202950,9,13,4,3,1,4,1,0,0,45,38,0
37,2,218188,11,9,0,6,2,4,0,0,0,32,38,0
38,2,234962,11,9,2,5,0,4,1,2829,0,30,25,0
31,2,259931,5,4,2,6,0,4,1,0,0,40,38,0
55,2,189528,5,4,2,2,0,4,1,0,0,60,38,0
38,2,34996,15,10,5,7,4,4,0,0,0,40,38,0
33,2,112584,15,10,0,11,1,4,0,0,0,25,38,0
25,2,117589,7,12,4,0,1,4,0,0,0,40,38,0
37,2,267086,8,11,0,12,4,4,0,0,0,52,38,0
49,2,44434,15,10,0,12,2,4,1,0,0,35,38,0
26,2,96130,11,9,4,2,2,4,1,0,0,40,38,0
35,2,181382,11,9,2,2,0,4,1,0,0,43,38,0
44,3,168845,11,9,2,11,5,4,0,0,0,60,38,0
37,2,271767,12,14,5,3,1,4,1,0,0,45,38,1
42,2,194636,9,13,2,9,0,4,1,0,0,45,38,1
64,5,194894,10,16,4,9,1,4,0,4787,0,40,38,1
28,2,132686,11,9,2,5,0,4,1,0,0,40,38,1
35,4,185848,11,9,4,3,1,4,1,4650,0,50,38,0
40,5,184378,9,13,2,0,0,4,1,0,0,40,38,0
55,0,270859,9,13,2,9,0,4,1,0,0,40,38,1
21,2,231866,11,9,4,4,3,4,1,0,0,65,38,0
49,2,36032,15,10,4,3,1,2,0,0,0,40,38,0
51,5,172962,10,16,2,9,0,4,1,0,0,40,38,1
57,2,98350,14,15,2,2,0,1,1,0,1902,40,29,1
51,2,24185,9,13,2,2,0,4,1,0,0,40,38,1
24,2,85088,11,9,4,11,3,4,0,0,1762,32,38,0
45,4,94962,11,9,2,2,0,4,1,0,0,40,8,0
28,2,480861,11,9,2,6,0,4,1,0,0,45,38,0
42,3,187702,14,15,2,9,0,4,1,0,2415,60,38,1
22,2,52262,15,10,4,7,1,4,1,0,0,40,38,0
28,5,52636,12,14,2,3,0,4,1,0,0,40,38,0
60,2,175273,11,9,6,6,4,4,0,0,0,40,38,0
31,2,327825,11,9,5,6,4,4,0,0,2238,40,38,0
47,2,125892,15,10,2,2,0,4,1,0,0,75,38,1
30,2,398827,11,9,1,0,0,4,1,0,0,60,38,0
61,2,208919,12,14,2,11,0,4,1,0,0,60,38,1
71,1,365996,9,13,6,9,4,4,0,0,0,6,38,0
42,2,307638,11,9,0,0,3,4,0,0,0,40,38,0
44,1,33068,2,8,2,2,0,4,1,0,0,55,38,0
46,4,254291,15,10,2,11,0,4,1,0,0,60,38,1
50,1,125417,14,15,4,3,1,2,0,0,0,52,38,1
27,5,28848,9,13,4,9,1,4,1,0,0,9,38,0
21,2,194723,15,10,4,0,2,4,0,0,0,40,25,0
25,2,195118,11,9,4,5,2,4,1,0,0,35,38,0
61,2,123273,4,3,0,13,1,4,1,0,1876,56,38,0
54,2,220115,15,10,0,0,1,4,1,0,0,30,38,0
31,2,265706,9,13,4,11,1,4,1,0,0,40,38,0
53,4,279129,15,10,2,4,0,4,1,0,0,30,38,0
39,3,122742,7,12,2,3,0,4,1,15024,0,55,38,1
57,3,172654,14,15,2,13,0,4,1,15024,0,50,38,1
48,2,119199,9,13,0,11,4,4,0,0,0,44,38,0
30,2,107793,15,10,2,13,0,4,1,0,0,56,38,1
35,2,237943,11,9,2,5,0,4,1,0,0,60,38,0
42,4,64632,11,9,2,3,0,4,1,0,0,50,38,0
34,4,96245,11,9,2,6,0,4,1,0,0,40,38,0
59,2,361494,11,9,2,11,0,4,1,0,0,40,38,1
69,1,122850,0,6,2,3,0,4,1,0,0,20,38,0
29,2,173652,15,10,4,0,3,4,0,0,0,40,38,0
40,2,164663,11,9,2,13,0,4,1,0,0,40,38,0
21,2,98678,15,10,4,7,3,4,1,0,0,15,38,0
40,2,245529,7,12,0,9,1,4,0,0,0,40,38,0
43,2,55294,15,10,2,2,0,4,1,0,0,40,38,0
36,2,140583,11,9,0,5,1,4,1,0,0,40,38,0
41,2,79797,11,9,3,9,1,1,1,0,0,40,23,1
20,2,283499,15,10,4,13,3,4,1,0,0,30,38,0
41,1,51111,9,13,6,0,1,4,0,0,0,40,38,0
34,2,232475,15,10,0,3,1,4,1,0,0,50,38,0
48,2,176140,1,7,0,7,4,2,0,0,0,40,38,0
27,2,301654,11,9,4,3,3,4,0,0,0,40,38,0
35,2,376455,15,10,2,3,0,4,1,15024,0,60,38,1
27,2,229803,11,9,4,2,3,2,1,0,0,40,38,0
20,2,337639,15,10,4,11,3,4,1,0,0,40,38,0
18,2,130849,15,10,4,11,3,4,0,0,0,15,38,0
32,2,296282,9,13,2,11,0,4,1,0,0,40,38,0
38,2,266645,12,14,2,3,0,4,1,0,0,60,38,1
23,5,110128,15,10,4,7,3,4,1,0,0,40,38,0
28,2,90196,9,13,2,3,0,4,1,0,0,45,38,1
40,5,40024,14,15,2,9,0,4,1,0,0,38,38,1
35,2,144322,11,9,0,6,4,4,0,0,0,40,38,0
74,3,162340,15,10,6,3,4,4,1,0,0,40,38,0
28,2,169069,11,9,4,2,3,4,1,0,0,40,38,0
23,2,113601,15,10,4,5,3,4,1,0,0,30,38,0
