juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,v_decile_score,priors_count_C,start,end,event,two_year_recid,Violence_score,Recidivism_score,MarriageStatus,age_binary,age_bucketized,sex_binary,race_C,score,rank
0,4,0,0,4,,154.0,M,0,0,2,4,0,1130,0,0,-2.66,-0.77,Divorced,1,1,1,1,,6629.0
0,1,0,0,1,-1.0,847.0,F,1,0,1,1,0,746,1,0,-3.26,-1.42,Single,1,1,0,1,1.0253811282962293,4258.0
0,10,0,1,25,-172.0,172.0,M,1,0,7,25,0,415,1,1,-0.19,1.37,Single,1,1,0,2,1.2492817809443926,5799.0
0,7,0,0,1,-1.0,1.0,F,0,0,2,1,0,762,0,0,-2.72,0.03,Single,0,0,0,0,0.9496783900594996,3653.0
0,6,0,0,3,-1.0,1.0,F,1,0,6,3,97,483,1,1,-1.68,-0.02,Single,0,0,0,2,0.8705873279490629,3190.0
0,2,0,0,3,-1.0,1.0,F,0,0,1,3,0,793,0,0,-3.64,-1.26,Single,1,1,0,0,1.0284482489394149,4271.0
0,4,0,0,1,-1.0,1.0,M,1,0,7,1,0,83,1,1,-1.41,-0.68,Single,0,0,0,1,0.3771657425046937,443.0
0,5,0,0,4,0.0,0.0,F,0,0,2,4,108,892,0,0,-2.58,-0.48,Married,0,0,0,0,1.254073752946224,5834.0
0,3,0,0,1,-22.0,23.0,F,1,0,3,1,0,72,0,1,-2.5,-1.13,Single,0,0,1,1,0.3559343180269493,302.0
0,5,0,0,1,7.0,146.0,F,0,0,4,1,0,7,0,0,-2.03,-0.73,Married,0,0,1,0,0.3338105711104116,173.0
0,1,0,0,0,-1.0,1.0,M,0,0,1,0,0,923,0,0,-3.79,-2.32,Married,1,1,0,2,1.0591130221709757,4520.0
0,7,0,0,9,-1.0,1.0,F,1,1,7,9,10,90,0,1,-1.45,-0.02,Single,0,0,0,0,0.604266609128249,2013.0
0,10,0,0,0,-1.0,1.0,F,1,0,5,0,27,244,1,1,-1.9,1.07,Single,0,0,0,1,0.5154157428125411,1401.0
0,1,0,0,1,-1.0,1.0,F,1,0,1,1,2,33,1,1,-3.8,-1.6,Significant Other,1,1,0,1,0.3371416982027073,197.0
0,1,0,0,1,-1.0,1123.0,M,0,0,2,1,0,760,0,0,-2.78,-1.58,Single,0,0,0,2,1.066284089481948,4570.0
0,2,0,0,1,-1.0,8.0,M,0,0,1,1,0,1054,0,0,-3.77,-1.65,Single,1,1,1,2,1.1966221309977525,5415.0
0,6,0,0,3,-1.0,1.0,M,1,0,3,3,1,7,1,1,-2.33,-0.17,Single,0,0,0,0,0.36678361296042816,365.0
0,1,0,0,3,-1.0,1.0,F,1,1,2,3,2,203,1,1,-2.74,-1.58,Married,0,0,0,0,0.5331122316188784,1531.0
0,3,0,0,5,0.0,12.0,M,1,0,2,5,0,242,1,1,-2.73,-0.97,Single,0,0,0,0,0.6183325168800514,2104.0
0,1,0,0,0,-1.0,1.0,M,1,0,1,0,2,108,1,1,-3.54,-1.85,Married,1,1,0,2,0.3740636827593773,423.0
0,1,0,0,0,0.0,0.0,M,0,0,1,0,0,864,0,0,-3.47,-1.95,Single,1,1,1,1,1.0099403532946694,4139.0
0,2,0,0,0,-1.0,1.0,F,1,0,1,0,0,367,1,1,-3.17,-1.36,Single,0,0,0,0,0.5903103240259504,1904.0
0,4,0,1,3,-1.0,1.0,M,0,0,3,3,44,792,0,0,-2.47,-0.97,Single,0,0,1,1,1.1333869858322687,5036.0
0,1,0,0,0,-1.0,1.0,M,0,0,1,0,0,844,0,0,-4.14,-2.37,Single,1,1,1,1,0.9925025668590026,4002.0
0,2,0,0,0,-1.0,1.0,F,0,0,3,0,0,1084,0,0,-2.32,-1.34,Single,0,0,0,1,1.1948634437561358,5401.0
0,2,0,0,1,-9.0,9.0,F,0,0,2,1,0,1151,0,0,-2.68,-1.13,Single,0,0,0,2,1.2730766044763586,5995.0
0,5,0,0,1,-1.0,1.0,F,0,0,4,1,1,54,0,0,-2.31,-0.45,Single,0,0,0,2,0.3537810390720816,284.0
0,7,0,1,6,-1.0,1.0,M,1,0,4,6,35,87,1,1,-2.16,-0.02,Single,1,1,0,0,0.6082941556358685,2043.0
0,7,0,0,1,0.0,1.0,F,1,0,6,1,0,20,1,1,-1.64,-0.1,Single,0,0,0,0,0.3247258219724933,132.0
0,2,0,0,2,0.0,0.0,F,1,0,2,2,9,91,1,1,-2.3,-1.07,Single,1,1,0,0,0.4204063973013117,755.0
0,2,0,0,0,0.0,0.0,M,0,0,4,0,1,847,0,0,-2.14,-1.09,Single,0,0,0,0,0.996673693706914,4042.0
0,5,0,0,1,-5.0,4696.0,F,0,0,3,1,0,953,0,0,-2.42,-0.35,Single,1,1,0,1,1.602996775421684,6523.0
0,2,0,0,4,-1.0,1.0,M,1,1,3,4,0,20,1,1,-2.48,-1.09,Single,0,0,0,0,0.4029933807402488,623.0
0,1,0,0,1,-4.0,4.0,F,1,0,1,1,0,434,1,1,-3.81,-1.99,Single,1,1,1,1,0.6713953848840343,2433.0
0,1,0,0,3,-1.0,1.0,F,1,0,1,3,0,270,1,1,-3.03,-1.47,Single,1,1,0,0,0.587470171367745,1877.0
0,9,0,0,2,-1.0,1.0,F,1,1,6,2,0,49,1,1,-1.54,0.56,Single,0,0,0,0,0.37481374108461735,427.0
0,10,0,0,19,-1.0,1.0,F,1,1,10,19,14,140,1,1,0.15,1.39,Single,0,0,0,0,0.9138519633218268,3397.0
0,9,0,0,3,-1.0,2302.0,M,0,0,1,3,219,1116,0,0,-3.1,0.57,Single,1,1,0,0,1.7771104843713164,6567.0
0,3,0,0,2,0.0,1.0,F,0,0,3,2,2,1165,0,0,-2.55,-0.77,Single,0,0,0,1,1.3186061000278335,6207.0
0,1,0,0,0,0.0,0.0,M,0,0,1,0,1,923,0,0,-3.18,-1.6,Married,1,1,0,0,1.060754638057673,4531.0
0,10,0,0,5,-45.0,45.0,F,1,1,8,5,0,63,1,1,-0.94,0.85,Single,0,0,0,0,0.4402927727781572,897.0
0,7,0,0,10,-1.0,1.0,M,1,0,5,10,0,68,1,1,-1.93,-0.05,Single,0,0,0,0,0.6013602929617807,1988.0
0,2,0,0,1,-3.0,3.0,F,0,0,3,1,0,590,0,0,-2.46,-1.01,Single,0,0,0,0,0.8035043348947432,2976.0
0,1,0,0,0,0.0,1.0,M,0,0,1,0,0,774,0,0,-4.11,-2.82,Divorced,1,1,1,2,0.9341604540839692,3523.0
0,1,0,0,0,-1.0,1.0,M,0,0,1,0,0,732,0,0,-3.67,-2.11,Separated,1,1,0,2,0.8980674909736739,3296.0
0,3,0,0,1,-1.0,1.0,F,0,0,3,1,127,1052,0,0,-2.3,-0.81,Married,1,1,0,2,1.3297367370857271,6239.0
0,1,0,0,1,0.0,0.0,M,0,0,1,1,0,798,0,0,-3.24,-1.88,Single,0,0,1,1,0.9806069016216421,3899.0
0,2,0,0,0,0.0,0.0,M,1,0,2,0,1,344,1,1,-2.74,-1.54,Single,0,0,1,2,0.572559022543339,1787.0
0,5,0,0,4,-58.0,59.0,F,1,0,6,4,0,617,1,1,-1.6,-0.34,Single,1,1,0,1,0.8737318300759743,3203.0
0,9,0,0,14,-1.0,1.0,F,1,1,6,14,1,413,0,1,-1.59,0.44,Single,0,0,0,0,0.9985844472552714,4059.0
0,7,0,0,2,-1.0,1.0,F,0,0,5,2,0,317,0,0,-1.75,0.19,Single,0,0,0,0,0.6007833869530828,1983.0
0,4,0,0,0,-4.0,4.0,M,0,0,1,0,0,907,0,0,-3.43,-0.58,Married,1,1,0,2,1.0438991569617837,4395.0
0,5,0,0,1,-1.0,1.0,F,0,0,3,1,0,257,0,0,-2.41,-0.44,Single,0,0,0,1,0.5238773782551153,1463.0
0,8,0,0,1,-1.0,1.0,F,0,0,7,1,108,860,0,0,-1.32,0.27,Single,0,0,0,0,1.1475705542446482,5102.0
0,2,0,0,2,-1.0,1.0,M,1,0,3,2,0,253,1,1,-2.47,-1.23,Single,0,0,0,0,0.5468204864471806,1614.0
1,7,1,0,6,-1.0,1.0,F,1,1,5,6,1,103,1,1,-1.94,-0.06,Single,0,0,0,0,0.5266753321403341,1483.0
0,6,0,0,0,-1.0,1.0,F,0,0,6,0,0,1170,0,0,-1.68,-0.46,Single,0,0,1,1,1.2673760913109422,5941.0
0,4,0,0,0,-1.0,1.0,F,0,0,6,0,0,752,0,0,-1.68,-0.67,Single,0,0,0,1,0.9149308973817682,3405.0
0,5,0,0,1,-1.0,1.0,M,1,0,3,1,1,317,1,1,-2.45,-0.45,Single,0,0,0,0,0.5755348333385234,1801.0
0,5,0,0,0,-3.0,3.0,F,1,0,4,0,0,145,1,1,-2.02,-0.45,Married,1,1,0,0,0.40197775284095777,615.0
0,7,0,0,7,0.0,1.0,F,1,1,9,7,79,194,1,1,-0.93,0.08,Single,0,0,0,0,0.7136438274358846,2609.0
0,1,0,0,2,-1.0,1.0,F,0,0,2,2,0,787,0,0,-2.87,-1.57,Married,0,0,0,1,0.997073437543302,4046.0
0,1,0,0,5,-1.0,1.0,F,0,0,1,5,0,857,0,0,-3.19,-1.49,Single,1,1,0,1,1.1350427283926852,5046.0
0,3,0,0,0,0.0,0.0,M,0,0,5,0,2,1171,0,0,-1.84,-0.88,Single,0,0,0,1,1.2709281133771686,5979.0
0,5,1,0,0,-1.0,1.0,M,1,0,5,0,0,24,1,1,-1.74,-0.68,Single,0,0,1,1,0.3011029041271309,42.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,1,1133,0,0,-3.12,-1.42,Divorced,1,1,0,0,1.237246025315092,5715.0
0,6,0,0,10,-1.0,1.0,F,1,0,8,10,0,337,1,1,-1.04,-0.22,Single,0,0,0,0,0.8281731091506508,3066.0
0,3,0,0,0,-4.0,5.0,M,0,0,5,0,0,97,0,0,-1.76,-0.78,Single,0,0,0,1,0.3610366270596837,337.0
0,7,0,0,0,-1.0,1.0,M,1,0,7,0,0,428,1,1,-1.41,-0.18,Single,0,0,1,2,0.6417437135706385,2254.0
0,6,0,0,2,-1.0,1.0,F,1,0,5,2,5,13,1,1,-2.04,0.08,Single,0,0,0,0,0.3497957888456717,265.0
0,1,0,0,1,-9.0,9.0,M,0,0,2,1,0,836,0,0,-2.86,-1.5,Single,0,0,0,2,1.0074779535488712,4124.0
0,8,0,0,5,-20.0,20.0,M,1,0,3,5,0,121,0,1,-2.89,0.29,Single,1,1,0,0,0.5035561520509372,1334.0
0,6,0,0,2,48.0,179.0,F,1,1,3,2,0,48,1,1,-2.32,-0.47,Single,0,0,1,2,0.4260477171547889,801.0
0,7,0,1,10,-1.0,1.0,F,1,0,5,10,22,377,1,1,-1.82,-0.03,Single,0,0,0,0,0.9442026402793516,3603.0
0,5,0,0,4,-1.0,1.0,M,1,1,4,4,78,79,1,1,-2.16,-0.38,Single,1,1,0,0,0.535984826655867,1553.0
0,5,0,0,2,-1.0,1.0,M,1,1,6,2,13,179,1,1,-1.67,-0.51,Single,0,0,0,1,0.4982999489058544,1304.0
0,1,0,0,2,-64.0,64.0,F,0,0,1,2,0,84,0,0,-3.44,-1.85,Divorced,1,1,0,1,0.36813876056173095,377.0
0,4,0,0,0,-1.0,1.0,M,1,1,3,0,0,4,1,1,-1.99,-0.51,Single,0,0,0,0,0.28423949771903645,4.0
0,4,0,0,0,-1.0,1.0,F,0,0,6,0,0,780,0,0,-1.72,-0.83,Single,0,0,1,0,0.9385396663531004,3559.0
0,1,0,0,0,,,M,0,0,1,0,0,1087,0,0,-3.18,-1.62,Single,1,1,0,2,,6630.0
0,1,0,0,6,0.0,0.0,M,1,0,1,6,2,682,1,1,-3.48,-1.73,Significant Other,1,1,0,0,1.016512563541365,4192.0
0,1,0,0,0,-1.0,1.0,F,0,0,2,0,1,209,0,0,-2.86,-1.44,Single,0,0,0,0,0.4581566492611293,1018.0
0,7,0,0,6,-18.0,18.0,M,0,0,5,6,0,837,0,0,-1.91,-0.34,Single,0,0,1,0,1.1347306509895467,5043.0
0,1,0,0,1,-1.0,1.0,M,0,0,1,1,8,800,0,0,-3.08,-1.63,Single,0,0,0,0,0.990256749107878,3975.0
0,9,0,0,8,-4.0,4.0,F,1,0,10,8,0,215,0,1,-0.33,0.46,Single,0,0,0,1,0.6709516110311896,2431.0
0,7,0,0,1,-18.0,18.0,M,1,1,6,1,0,30,1,1,-1.5,-0.04,Single,0,0,0,0,0.3227132550545152,122.0
0,3,0,0,0,-1.0,1.0,F,0,0,6,0,0,906,0,0,-1.59,-0.78,Single,0,0,0,2,1.0447791267240956,4402.0
0,2,1,0,5,,0.0,M,1,0,2,5,0,674,1,1,-2.86,-1.2,Significant Other,0,0,0,0,,6631.0
0,4,0,0,4,-1.0,1.0,M,1,0,2,4,0,219,1,1,-2.68,-0.55,Married,0,0,0,0,0.5707842745007885,1770.0
0,4,0,0,3,-1.0,1.0,F,0,0,4,3,25,810,0,0,-2.1,-0.84,Single,0,0,1,0,1.0694630408644166,4604.0
0,7,0,0,2,-1.0,1.0,F,1,1,6,2,5,530,1,1,-1.72,-0.1,Single,0,0,0,0,0.7857148444949129,2906.0
1,4,0,0,8,-2.0,2.0,F,1,0,4,8,0,877,1,0,-2.01,-0.52,Single,0,0,0,1,1.23027912319426,5649.0
0,1,0,0,1,-111.0,111.0,F,0,0,1,1,0,771,0,0,-3.69,-2.19,Married,1,1,0,1,0.8940851199101949,3280.0
0,10,0,0,6,-1.0,1.0,F,1,0,9,6,39,257,1,1,-0.86,0.79,Single,0,0,0,0,0.6970785241294062,2539.0
0,1,0,0,0,0.0,0.0,M,0,0,1,0,0,959,0,0,-3.7,-1.75,Single,1,1,0,1,1.090041533733118,4777.0
0,8,0,1,0,0.0,1.0,F,1,0,9,0,1,170,1,1,-1.76,-0.31,Single,0,0,0,0,0.484776345830407,1219.0
0,9,0,0,4,110.0,144.0,F,1,0,3,4,0,110,0,1,-2.29,0.27,Single,1,1,1,1,0.5694140175712998,1755.0
0,3,0,0,0,-2.0,2.0,M,0,0,4,0,0,816,0,0,-2.08,-1.17,Single,0,0,1,0,0.9683194178600982,3806.0
0,1,0,0,2,-1.0,1.0,F,0,0,2,2,46,1161,0,0,-2.85,-1.47,Single,1,1,0,2,1.361511986894412,6311.0
0,2,0,0,0,-1.0,1.0,M,0,0,3,0,0,873,0,0,-2.19,-1.03,Single,0,0,0,0,1.0169545061507397,4199.0
0,2,0,0,2,,1173.0,M,0,0,3,2,0,935,0,0,-2.45,-1.04,Divorced,1,1,0,0,,6632.0
0,5,0,0,6,-1.0,1.0,F,1,1,3,6,2,132,0,1,-2.45,-0.33,Single,0,0,0,0,0.5521945072911958,1646.0
0,4,0,0,17,0.0,1.0,M,0,0,1,17,0,891,0,0,-2.6,-0.99,Married,1,1,0,0,1.4801798026239534,6454.0
0,3,0,0,20,0.0,0.0,F,1,0,1,20,2,703,1,1,-3.17,-0.63,Single,1,1,0,2,1.4026401929014432,6377.0
0,3,0,0,3,88.0,90.0,F,1,1,2,3,0,85,1,1,-2.67,-1.0,Married,0,0,0,0,0.5013699579258212,1321.0
0,6,0,0,2,-27.0,27.0,F,0,0,5,2,0,30,0,0,-1.8,-0.24,Single,0,0,0,1,0.3438596242800492,233.0
0,7,0,0,2,-1.0,1.0,M,0,0,6,2,4,1152,0,0,-1.68,-0.03,Single,0,0,0,0,1.3090995479275247,6185.0
0,4,0,0,5,-1.0,1.0,F,0,0,2,5,0,841,0,0,-2.8,-0.69,Married,1,1,0,0,1.1215520032662096,4981.0
0,7,1,0,8,,1.0,M,1,1,4,8,0,386,1,1,-2.16,-0.27,Married,1,1,1,0,,6633.0
0,1,0,0,0,-1.0,1.0,M,0,0,1,0,0,732,0,0,-4.06,-2.76,Married,1,1,0,2,0.8980674909736739,3297.0
0,5,0,1,1,-4.0,4.0,F,1,0,6,1,0,528,1,1,-1.72,-0.33,Single,0,0,0,2,0.8094769244138428,2995.0
0,1,0,0,1,-1.0,7604.0,M,0,0,1,1,0,1070,0,0,-3.57,-1.8,Married,1,1,0,2,2.0109562931300258,6589.0
0,6,0,0,1,-9.0,9.0,F,0,0,1,1,0,808,0,0,-3.13,-0.21,Single,1,1,0,0,0.9838691845775391,3926.0
0,6,0,0,2,-1.0,1.0,F,0,0,3,2,37,1061,0,0,-2.42,-0.47,Single,0,0,0,0,1.2675898321218158,5944.0
0,7,0,0,1,0.0,1.0,M,1,0,5,1,2,141,0,1,-2.16,-0.23,Single,0,0,0,2,0.4288839024597143,822.0
0,4,0,0,1,,2183.0,F,0,0,6,1,0,775,0,0,-1.69,-0.56,Single,0,0,0,0,,6634.0
0,3,0,0,6,0.0,1.0,F,0,0,1,6,0,1106,0,0,-3.03,-0.93,Divorced,1,1,0,1,1.3719877373004423,6332.0
0,5,0,0,2,-1.0,1.0,F,0,0,6,2,57,744,0,0,-1.68,-0.5,Single,0,0,0,0,1.0216495577360163,4231.0
0,10,0,0,0,0.0,0.0,F,0,0,10,0,0,802,0,0,0.16,1.44,Divorced,0,0,0,0,0.9576637934295766,3718.0
0,10,0,0,11,-1.0,1.0,M,1,0,9,11,1,0,0,1,-0.81,0.83,Single,0,0,0,0,0.5714077365070688,1774.0
0,5,0,0,1,0.0,1.0,F,0,0,4,1,2,860,0,0,-2.11,-0.46,Unknown,0,0,0,0,1.0351233628307095,4330.0
0,9,0,0,6,-1.0,1.0,F,1,0,6,6,0,95,1,1,-1.67,0.41,Single,0,0,0,0,0.5188627337179714,1423.0
1,10,0,1,1,-51.0,50.0,F,1,1,10,1,0,24,1,1,-0.4,0.73,Single,0,0,0,0,0.3574177920082425,313.0
0,1,0,0,1,-1.0,1.0,F,0,0,1,1,0,760,0,0,-4.14,-2.13,Single,1,1,0,1,0.9479920494186904,3639.0
0,1,0,0,0,0.0,0.0,M,0,0,1,0,1,803,0,0,-3.75,-2.17,Married,1,1,0,2,0.9595741996091064,3737.0
0,1,0,0,0,0.0,1.0,F,1,0,1,0,1,43,1,1,-3.64,-2.0,Divorced,1,1,0,2,0.31887018572724257,106.0
0,2,0,0,1,-106.0,106.0,F,0,0,3,1,0,842,0,0,-2.25,-1.08,Single,0,0,0,2,0.9568221127967914,3711.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,0,837,0,0,-3.76,-2.11,Married,1,1,1,0,0.9866003746161698,3947.0
0,5,0,1,3,-305.0,7.0,M,0,0,5,3,0,813,0,0,-1.75,-0.68,Single,0,0,1,0,0.8981056279113113,3300.0
1,4,2,0,3,-1.0,1.0,M,0,0,5,3,1,758,0,0,-1.93,-0.62,Married,0,0,0,1,1.0000045235843742,4073.0
0,2,0,0,1,0.0,1.0,F,1,0,1,1,1,22,1,1,-3.49,-1.28,Single,1,1,0,2,0.3274793984724277,145.0
0,3,0,0,0,-1.0,1.0,F,0,0,3,0,1,49,0,0,-2.32,-1.0,Single,0,0,0,2,0.3232493979963738,127.0
0,1,0,0,5,-1.0,1.0,F,0,0,1,5,0,974,0,0,-3.83,-1.73,Single,1,1,1,0,1.2336936558800375,5683.0
0,5,0,0,16,0.0,0.0,F,1,0,3,16,0,189,1,1,-2.31,-0.16,Single,1,1,0,0,0.8618530186004296,3171.0
0,3,0,0,8,-106.0,106.0,F,0,0,3,8,0,864,0,0,-2.46,-0.95,Single,1,1,0,0,1.1595823861614851,5157.0
0,2,0,0,0,-1.0,1.0,F,1,0,2,0,1,367,0,1,-2.7,-1.23,Single,0,0,0,2,0.5913775598850753,1919.0
0,7,0,0,5,-1.0,2.0,M,1,0,7,5,46,86,1,1,-1.41,-0.26,Single,0,0,1,0,0.5341566905061134,1539.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,0,1103,0,0,-3.46,-1.64,Single,1,1,0,1,1.2108836798438256,5513.0
0,2,0,0,1,0.0,0.0,F,0,0,5,1,7,1168,0,0,-1.74,-1.01,Significant Other,0,0,0,0,1.3000505711852632,6158.0
0,6,0,0,1,,458.0,M,0,0,6,1,0,787,0,0,-1.72,-0.25,Significant Other,0,0,0,0,,6635.0
0,3,0,0,3,0.0,1.0,M,1,0,2,3,0,269,1,1,-2.79,-0.92,Single,0,0,0,0,0.5873068107006375,1875.0
1,8,0,1,13,-1.0,1.0,M,1,0,6,13,0,186,1,1,-1.7,0.15,Single,1,1,0,0,0.8386252886023553,3101.0
0,1,0,0,2,0.0,1.0,M,0,0,1,2,0,1068,0,0,-3.35,-2.04,Single,1,1,0,0,1.2346841072303258,5696.0
0,1,0,0,1,-15.0,15.0,F,0,0,1,1,0,833,0,0,-3.5,-1.89,Married,1,1,0,1,1.0015021624222236,4084.0
0,4,0,0,5,-1.0,1.0,M,0,0,1,5,11,1078,0,0,-3.28,-0.68,Single,1,1,0,1,1.3331229636525022,6249.0
0,2,0,0,1,-1.0,11.0,F,0,0,3,1,0,1172,0,0,-2.36,-1.25,Single,0,0,0,2,1.296432517682684,6138.0
0,1,0,0,2,-1.0,1.0,F,0,0,1,2,1,925,0,0,-4.18,-2.64,Married,1,1,0,1,1.1144981776182783,4942.0
0,10,0,0,1,-4.0,4.0,M,1,0,5,1,0,58,1,1,-1.94,0.81,Single,0,0,0,0,0.3543633444118588,287.0
0,1,0,0,0,-1.0,1.0,M,1,1,1,0,0,256,1,1,-3.18,-1.58,Single,1,1,0,0,0.4967184184610263,1289.0
0,1,0,0,0,0.0,0.0,M,0,0,1,0,1,785,0,0,-3.87,-2.28,Divorced,1,1,1,1,0.9443971338418212,3604.0
0,5,0,0,0,-1.0,1.0,M,0,0,6,0,0,826,0,0,-1.7,-0.67,Single,0,0,1,0,0.9773255010917176,3874.0
0,10,0,0,17,-1.0,1.0,F,1,0,4,17,25,419,1,1,-2.08,0.86,Single,1,1,0,0,1.1082044982177492,4903.0
0,3,0,0,1,-1.0,1.0,F,1,0,3,1,0,56,1,1,-2.34,-0.94,Single,0,0,0,0,0.35440014385376617,288.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,1,1089,0,0,-3.57,-2.08,Single,1,1,0,0,1.2001465312172843,5441.0
0,1,0,0,0,-1.0,1.0,M,0,0,1,0,0,755,0,0,-3.4,-2.06,Single,1,1,1,1,0.9174604083429824,3416.0
0,2,0,0,2,-1.0,1.0,M,1,0,2,2,4,86,0,1,-3.05,-1.27,Single,0,0,0,1,0.4102799863760915,684.0
0,2,0,0,2,-1.0,1.0,M,0,0,2,2,1,965,0,0,-2.65,-1.1,Single,0,0,0,0,1.1482249904344677,5107.0
0,5,0,0,4,-1.0,1.0,M,1,0,3,4,2,79,1,1,-2.35,-0.44,Single,1,1,0,0,0.4548749013623771,998.0
0,3,0,0,0,-1.0,1.0,M,0,0,5,0,0,422,0,0,-1.93,-0.81,Single,0,0,0,2,0.6366846916482101,2215.0
0,8,0,0,0,-1.0,1.0,F,0,0,5,0,1,927,0,0,-1.79,0.02,Single,0,0,1,0,1.0635529393117196,4554.0
0,7,0,0,4,0.0,0.0,F,1,0,5,4,1,158,1,1,-1.92,-0.32,Single,0,0,1,0,0.5209925008427976,1438.0
0,6,0,0,30,-1.0,1.0,M,1,0,3,30,3,13,1,1,-2.33,-0.48,Divorced,1,1,1,1,1.0845034223905798,4724.0
0,3,0,0,4,0.0,0.0,F,0,0,2,4,0,1098,0,0,-2.72,-0.91,Married,1,1,0,0,1.3125053661641113,6195.0
0,3,0,0,2,-2.0,2.0,F,1,0,1,2,0,491,0,0,-3.09,-0.84,Single,1,1,0,0,0.7469206426759321,2757.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,0,875,0,0,-3.49,-2.04,Married,1,1,1,1,1.018640846791549,4208.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,1,750,0,0,-3.21,-1.63,Separated,0,0,0,2,0.9143117926000838,3401.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,0,837,0,0,-4.1,-2.54,Married,1,1,0,1,0.9866003746161698,3948.0
0,3,0,0,2,-1.0,1.0,F,0,0,1,2,0,1118,0,0,-3.45,-0.86,Single,1,1,0,0,1.276162813597265,6017.0
0,7,0,0,19,-1.0,1.0,F,0,0,4,19,117,892,0,0,-2.2,-0.12,Significant Other,1,1,0,0,1.6578413377560388,6538.0
0,8,0,0,5,-1.0,1.0,F,1,0,5,5,18,194,0,1,-1.85,0.22,Single,0,0,0,0,0.5952310514286022,1943.0
0,10,0,0,0,-5.0,5.0,F,1,1,9,0,0,51,1,1,-0.83,0.71,Single,0,0,0,0,0.3215709826677694,120.0
0,3,0,0,0,-1.0,1.0,F,1,0,3,0,0,256,1,1,-2.3,-0.85,Single,0,0,0,0,0.4967184184610263,1290.0
0,3,0,0,1,279.0,35.0,F,1,0,4,1,0,279,0,0,-2.2,-1.19,Single,0,0,1,0,0.7363584355018448,2713.0
0,5,0,0,2,-1.0,1.0,F,0,0,4,2,20,782,0,0,-2.12,-0.51,Single,0,0,0,0,1.0142023031237757,4177.0
0,5,0,0,4,0.0,1.0,F,0,0,1,4,4,1042,0,0,-3.42,-0.77,Single,1,1,1,1,1.269662201283671,5958.0
0,3,0,0,1,-1.0,1.0,F,1,1,1,1,0,528,1,1,-3.54,-0.86,Single,1,1,0,1,0.7523765350847949,2780.0
0,10,0,0,8,-1.0,1.0,F,1,0,5,8,1,10,1,1,-1.97,0.88,Single,0,0,0,0,0.5008920712900633,1319.0
0,1,0,0,3,0.0,0.0,F,0,0,1,3,0,1098,0,0,-2.99,-1.76,Single,1,1,0,1,1.286189576690427,6081.0
0,1,0,0,1,-17.0,17.0,F,0,0,1,1,0,1026,0,0,-3.29,-1.89,Married,0,0,0,0,1.1630852742051905,5178.0
0,3,0,0,10,-1.0,1.0,F,1,0,1,10,0,706,1,1,-3.3,-0.83,Single,1,1,0,0,1.1393029573799929,5068.0
0,4,0,0,0,-1.0,1.0,F,0,0,5,0,0,840,0,0,-1.93,-0.63,Divorced,1,1,0,2,0.9891298855773838,3969.0
0,1,0,0,2,0.0,1.0,M,0,0,1,2,0,1184,0,0,-3.73,-2.37,Married,1,1,0,1,1.3324918643972736,6247.0
0,6,0,0,1,0.0,1.0,M,0,0,4,1,0,745,0,0,-2.0,-0.27,Significant Other,0,0,0,1,0.9360243042659164,3538.0
0,4,0,0,0,0.0,0.0,F,0,0,4,0,0,1070,0,0,-2.17,-0.66,Single,0,0,0,1,1.183633439298042,5323.0
0,1,0,0,2,,870.0,M,0,0,1,2,0,854,0,0,-3.64,-2.06,Separated,1,1,0,2,,6636.0
0,6,0,0,1,-1.0,1.0,F,1,0,6,1,0,105,0,1,-1.62,-0.48,Single,0,0,1,0,0.3957154895535976,566.0
0,1,0,0,0,0.0,0.0,M,0,0,1,0,1,1092,0,0,-3.57,-1.38,Married,1,1,0,2,1.2032504222060707,5468.0
0,1,0,0,0,0.0,0.0,F,0,0,1,0,0,867,0,0,-3.64,-1.59,Single,1,1,0,1,1.0124698642558836,4163.0
0,3,0,0,1,0.0,0.0,F,1,1,1,1,19,76,1,1,-3.37,-0.78,Married,1,1,0,0,0.3921154116128054,544.0
0,1,0,0,2,0.0,0.0,F,0,0,1,2,13,1107,0,0,-3.79,-2.59,Married,1,1,0,1,1.2813363862690084,6055.0
0,5,0,0,6,-29.0,30.0,M,0,0,4,6,0,861,0,0,-2.13,-0.47,Single,0,0,0,1,1.1487539880016902,5108.0
0,2,0,2,1,0.0,1.0,M,1,1,4,1,0,387,1,1,-2.3,-0.63,Single,0,0,0,0,0.7518163883845556,2778.0
0,2,0,0,0,-2.0,3.0,M,0,0,1,0,0,816,0,0,-3.13,-1.17,Single,1,1,0,2,0.9684248474858232,3807.0
0,1,0,0,0,0.0,1.0,F,0,0,2,0,0,1154,0,0,-2.87,-1.5,Significant Other,0,0,0,0,1.2545651758377636,5843.0
