age_binary,sex_binary,race_C,juv_fel_count_C,decile_score_C,juv_misd_count_C,juv_other_count_C,priors_count_C,days_b_screening_arrest_C,c_days_from_compas_C,c_charge_degree_C,v_decile_score_C,start_C,end_C,event_C,MarriageStatus_C,Violence_score,Recidivism_score,is_recid
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,-4.14,-2.55,0
1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,2,-1.65,0.32,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,-1.75,-0.59,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,-2.86,-0.67,1
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.68,-2.73,0
0,0,2,0,0,0,0,0,2,0,1,1,0,1,1,0,-0.91,-0.54,1
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,-3.55,-0.69,0
0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,-0.12,0.92,0
0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0,-0.98,0.95,0
0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.7,-0.54,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-2.59,-1.3,1
0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,-2.1,-0.11,0
1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,-3.55,-2.13,0
1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,-2.83,-0.68,1
1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,-1.61,0.05,0
0,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,-1.23,1.39,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.84,-0.8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.04,-0.9,0
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-1.29,0.64,1
1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-2.78,-0.41,1
0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,-1.44,0.5,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.98,0.92,1
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,6,-4.47,-2.9,0
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.05,-0.91,0
1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,5,-1.89,0.23,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-2.14,-0.81,1
0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.51,-0.95,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-3.6,-1.65,0
0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,-2.58,-1.1,0
1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,-4.07,-2.51,1
1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-3.86,-1.84,0
0,0,1,0,0,0,0,0,1,0,1,1,0,2,0,0,-1.76,-0.48,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-1.92,-0.46,1
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-3.49,-2.03,0
0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.52,1.08,1
1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,-1.9,-0.04,1
0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,-0.95,0.13,1
1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.98,-0.4,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-1.64,0.25,0
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,-1.19,0.37,1
0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-2.42,-1.08,1
0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,-1.63,-0.25,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-1.08,0.51,0
1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,-2.63,0.12,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13,-1.63,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-1.35,-0.01,1
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14,-1.08,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-2.7,-0.73,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.62,-0.65,1
0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,-2.24,-1.02,0
0,0,1,0,1,0,0,0,2,0,1,0,0,2,0,0,-1.98,-0.08,0
1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,-3.18,-1.72,0
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-1.44,0.02,1
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,-0.81,0.42,1
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,-1.64,0.6,1
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-2.74,-1.3,1
0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,-1.64,0.47,1
0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,-1.27,0.07,1
0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.98,-0.96,0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.73,-0.8,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,-2.28,-0.41,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.91,0.16,1
1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-0.88,0.29,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.92,-0.1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.69,-1.43,0
1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,-3.02,-0.16,1
0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,-1.84,-0.47,1
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.53,-1.83,0
0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,-1.76,0.26,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.15,-0.01,1
0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,-2.62,-1.17,0
0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,-1.4,0.06,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-0.83,0.53,1
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-3.17,-1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2.43,-1.39,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1.83,-0.27,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.65,-0.37,0
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,-3.14,-1.17,0
0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,-2.83,-1.08,1
0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,-1.11,0.78,0
0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,-1.38,0.31,0
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-2.83,-0.56,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.23,-0.65,1
0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.89,-0.25,1
1,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,-1.8,-0.03,0
1,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,-3.15,-1.47,0
1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,-4.16,-2.55,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-2.04,-0.86,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.28,-0.51,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-3.29,-1.2,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.82,-0.89,0
0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,-1.05,0.72,1
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.14,-1.37,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-3.17,-1.17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.09,-0.97,1
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-4.26,-2.74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.39,-0.59,0
0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.88,-0.48,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78,-1.58,0
0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,-1.35,-0.45,0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,-3.7,-2.2,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56,-0.96,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19,-1.55,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.01,-0.54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1.78,-0.84,0
0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,-1.41,-0.68,0
0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.14,-0.99,0
1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.61,-0.33,0
0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,-1.35,0.0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1.21,-0.17,1
1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.66,-1.77,0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.38,-0.68,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.26,-1.22,1
0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.86,-0.43,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,-2.65,-0.78,1
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,6,-3.08,-1.59,1
1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,-3.21,-1.04,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.57,-1.95,0
0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,-1.69,-0.91,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.77,-0.44,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.44,-0.04,1
1,1,0,0,1,0,0,0,2,0,1,0,0,1,0,0,-2.78,-0.35,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.73,0.17,0
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-2.68,0.31,1
0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.35,-0.95,0
1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,-2.45,-0.86,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.21,-1.84,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,-4.22,-2.25,0
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,6,-4.21,-2.67,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.67,-0.82,1
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-3.63,-2.14,0
0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.05,-0.02,1
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,-0.97,0.53,1
0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-1.8,-0.6,0
0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,-1.32,0.54,1
0,1,2,0,0,0,0,0,1,0,1,0,0,2,0,1,-2.13,-1.02,0
1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,-2.97,-0.89,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.03,0.18,1
0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,-1.6,-0.29,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-2.71,-1.29,1
1,0,2,0,0,0,0,0,2,0,1,0,0,2,0,6,-2.43,-0.54,0
1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,1,-3.61,-2.63,0
0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,-1.03,-0.05,1
1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,4,-3.85,-1.87,1
1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,6,-3.65,-1.29,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.01,0.53,0
1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.96,0.0,1
0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,-1.7,-0.42,0
0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-1.56,0.41,1
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.1,-0.38,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-3.32,-1.43,1
1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,-1.53,0.71,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-2.77,-0.86,0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.19,0.76,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,-0.57,0
0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,-2.09,-0.21,1
0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.73,-1.76,0
0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,-2.01,-0.55,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-3.12,-1.74,0
0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,-0.91,-0.36,0
1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-3.59,-1.11,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-3.18,-1.6,1
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.88,-2.26,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,-3.22,-0.92,1
1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,6,-3.33,-1.67,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,-1.71,0.05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37,0.14,0
1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,-3.88,-2.39,0
0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.88,-1.21,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-3.88,-1.24,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2.19,-0.89,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.36,-0.04,1
0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,-2.13,-0.4,1
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,-3.74,-2.05,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.01,-0.87,0
0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,-0.98,0.95,1
0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,-2.33,0.02,0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.16,-1.05,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.15,-1.33,1
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.95,-1.5,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,-3.77,-1.89,0
0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,4,-2.91,-1.54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2.92,-1.1,1
1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-3.31,-0.84,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.4,-0.45,0
0,0,2,0,1,0,0,1,1,0,0,1,1,1,1,0,-1.75,0.79,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.4,0.08,1
0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.02,-0.94,0
0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,-1.56,-0.3,0
0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.08,-0.8,0
0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,-0.96,0.82,1
1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,-3.95,-2.31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.53,-1.17,0
0,1,2,0,0,0,0,0,0,0,1,0,0,2,0,2,-3.17,-1.79,0
1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,6,-3.71,-2.06,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.93,-0.52,1
0,0,0,0,1,0,0,0,2,0,1,1,0,2,0,0,-1.07,0.35,0
0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,-2.59,0.19,1
0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6,-2.93,-0.76,1
1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.87,0.02,1
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-3.22,-0.99,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.55,0.83,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.9,-0.19,1
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,-2.51,-0.72,1
0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,-1.64,-0.63,1
1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,6,-3.24,-0.53,1
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.03,-1.07,0
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,-0.49,1
0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.68,-0.75,1
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.55,-0.56,1
0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,-0.79,0.17,0
0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,6,-3.28,-1.93,0
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6,-1.86,0.18,1
0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,-2.75,-0.13,1
0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.77,-0.1,0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-1.84,0.14,1
1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,-2.62,-0.09,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2.25,-0.43,1
1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,-2.6,-0.88,1
1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,-2.03,-0.12,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.86,-0.82,0
0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.59,-0.01,0
1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.09,-1.03,1
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.7,-1.39,0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-1.86,-0.61,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-1.15,0.33,0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.11,-1.33,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.69,-0.02,1
1,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,-3.04,-1.58,0
0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,-1.51,-0.02,1
1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,6,-2.48,-0.8,0
0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,-2.42,-0.24,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33,-0.51,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.92,-1.07,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.29,0.77,1
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,-3.94,-2.35,0
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-2.23,-0.01,1
0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.08,-0.49,1
1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,-3.9,-2.19,1
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.6,-0.39,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-3.01,-1.03,1
0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.29,0.29,1
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.71,0.03,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.24,-0.43,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.49,-0.54,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.05,0
1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,-3.96,-2.39,0
0,0,0,0,1,0,0,2,2,0,0,1,0,1,1,0,-1.24,0.55,1
0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,-1.76,-0.85,0
1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,-2.94,-0.64,0
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-3.3,-0.99,0
0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.5,-0.19,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-2.86,-1.53,1
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.83,0.04,0
0,0,2,0,1,0,0,0,2,0,0,1,0,2,0,0,-1.16,0.08,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.9,-2.18,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.2,-0.19,0
1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,-3.64,-2.58,0
0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.82,-1.45,0
0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,-1.75,-0.25,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.24,-0.07,1
0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,-2.63,-1.23,1
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-3.63,-1.41,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,-2.47,-1.17,0
0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,-2.59,-0.53,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.86,-0.08,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,-2.04,0.47,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.44,0.57,1
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.96,0.2,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.07,-0.13,1
0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,-1.91,-0.4,0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6,-2.26,-0.82,0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,-3.9,-2.37,0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.44,-1.41,0
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1.49,0.64,1
1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,1,-3.25,-1.89,0
0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,-1.3,0.87,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.31,-0.34,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.88,-0.12,0
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-2.4,0.05,1
0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.94,-1.02,0
0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,-1.99,-0.28,0
1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,-4.2,-1.94,1
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,-3.84,-2.15,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-2.92,-1.04,1
1,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.95,0.76,1
1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,2,-1.81,-0.26,1
1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.66,-2.09,0
0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,-2.12,-0.39,1
1,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,-3.55,-1.96,0
0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.53,-1.24,0
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,-2.0,-0.11,1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-0.75,0.83,1
1,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,-1.23,0.87,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.79,0.5,1
0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,-1.56,-0.13,0
0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,-0.86,1.11,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.5,-0.72,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.15,-0.43,1
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-4.4,-2.77,0
1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,-2.19,0.38,1
1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1.27,-0.42,1
1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,-3.06,-1.56,1
0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,-1.46,0.23,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2.29,-0.56,1
1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,-1.84,-0.27,0
0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,-2.59,-0.56,0
1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,-2.29,-0.9,1
1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.06,-0.61,0
0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.73,-1.27,0
0,1,2,0,0,0,0,0,1,0,1,1,0,0,1,0,-1.49,-0.77,1
1,0,2,0,0,0,0,0,1,0,1,0,0,2,0,1,-3.51,-2.11,0
0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-1.8,-0.47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.4,-1.05,1
1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,-1.49,0.06,1
0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.9,-1.55,0
